Sequential	Short	Long	DataPack file	Profile table	Column heading description in profile
P6925	M_Acc_food_svc_65_74	Males_Accommodation_and_food_services_Age_65_74_years	P41A	P41a	65-74 years|MALES
P6926	M_Acc_food_svc_75_84	Males_Accommodation_and_food_services_Age_75_84_years	P41A	P41a	75-84 years|MALES
P6927	M_Acc_food_svc_85	Males_Accommodation_and_food_services_Age_85_years_and_over	P41A	P41a	85 years and over|MALES
P6928	M_Acc_food_svc_Tot	Males_Accommodation_and_food_services_Total	P41A	P41a	Total|MALES
P6929	M_Trp_pos_wh_15_19	Males_Transport_postal_and_warehousing_Age_15_19_years	P41A	P41a	15-19 years|MALES
P6930	M_Trp_pos_wh_20_24	Males_Transport_postal_and_warehousing_Age_20_24_years	P41A	P41a	20-24 years|MALES
P6931	M_Trp_pos_wh_25_34	Males_Transport_postal_and_warehousing_Age_25_34_years	P41A	P41a	25-34 years|MALES
P6932	M_Trp_pos_wh_35_44	Males_Transport_postal_and_warehousing_Age_35_44_years	P41A	P41a	35-44 years|MALES
P6933	M_Trp_pos_wh_45_54	Males_Transport_postal_and_warehousing_Age_45_54_years	P41A	P41a	45-54 years|MALES
P6934	M_Trp_pos_wh_55_64	Males_Transport_postal_and_warehousing_Age_55_64_years	P41A	P41a	55-64 years|MALES
P6935	M_Trp_pos_wh_65_74	Males_Transport_postal_and_warehousing_Age_65_74_years	P41A	P41a	65-74 years|MALES
P6936	M_Trp_pos_wh_75_84	Males_Transport_postal_and_warehousing_Age_75_84_years	P41A	P41a	75-84 years|MALES
P6937	M_Trp_pos_wh_85	Males_Transport_postal_and_warehousing_Age_85_years_and_over	P41A	P41a	85 years and over|MALES
P6938	M_Trp_pos_wh_Tot	Males_Transport_postal_and_warehousing_Total	P41A	P41a	Total|MALES
P6939	M_In_med_tcom_15_19	Males_Information_media_and_telecommunications_Age_15_19_years	P41A	P41a	15-19 years|MALES
P6940	M_In_med_tcom_20_24	Males_Information_media_and_telecommunications_Age_20_24_years	P41A	P41a	20-24 years|MALES
P6941	M_In_med_tcom_25_34	Males_Information_media_and_telecommunications_Age_25_34_years	P41A	P41a	25-34 years|MALES
P6942	M_In_med_tcom_35_44	Males_Information_media_and_telecommunications_Age_35_44_years	P41A	P41a	35-44 years|MALES
P6943	M_In_med_tcom_45_54	Males_Information_media_and_telecommunications_Age_45_54_years	P41A	P41a	45-54 years|MALES
P6944	M_In_med_tcom_55_64	Males_Information_media_and_telecommunications_Age_55_64_years	P41A	P41a	55-64 years|MALES
P6945	M_In_med_tcom_65_74	Males_Information_media_and_telecommunications_Age_65_74_years	P41A	P41a	65-74 years|MALES
P6946	M_In_med_tcom_75_84	Males_Information_media_and_telecommunications_Age_75_84_years	P41A	P41a	75-84 years|MALES
P6947	M_In_med_tcom_85	Males_Information_media_and_telecommunications_Age_85_years_and_over	P41A	P41a	85 years and over|MALES
P6948	M_In_med_tcom_Tot	Males_Information_media_and_telecommunications_Total	P41A	P41a	Total|MALES
P6949	M_Fin_in_svc_15_19	Males_Financial_and_insurance_services_Age_15_19_years	P41A	P41a	15-19 years|MALES
P6950	M_Fin_in_svc_20_24	Males_Financial_and_insurance_services_Age_20_24_years	P41A	P41a	20-24 years|MALES
P6951	M_Fin_in_svc_25_34	Males_Financial_and_insurance_services_Age_25_34_years	P41A	P41a	25-34 years|MALES
P6952	M_Fin_in_svc_35_44	Males_Financial_and_insurance_services_Age_35_44_years	P41A	P41a	35-44 years|MALES
P6953	M_Fin_in_svc_45_54	Males_Financial_and_insurance_services_Age_45_54_years	P41A	P41a	45-54 years|MALES
P6954	M_Fin_in_svc_55_64	Males_Financial_and_insurance_services_Age_55_64_years	P41A	P41a	55-64 years|MALES
P6955	M_Fin_in_svc_65_74	Males_Financial_and_insurance_services_Age_65_74_years	P41A	P41a	65-74 years|MALES
P6956	M_Fin_in_svc_75_84	Males_Financial_and_insurance_services_Age_75_84_years	P41A	P41a	75-84 years|MALES
P6957	M_Fin_in_svc_85	Males_Financial_and_insurance_services_Age_85_years_and_over	P41A	P41a	85 years and over|MALES
P6958	M_Fin_in_svc_Tot	Males_Financial_and_insurance_services_Total	P41A	P41a	Total|MALES
P6959	M_Rnt_hrg_rea_est_serv_15_19	Males_Rental_hiring_and_real_estate_services_Age_15_19_years	P41A	P41a	15-19 years|MALES
P6960	M_Rnt_hrg_rea_est_serv_20_24	Males_Rental_hiring_and_real_estate_services_Age_20_24_years	P41A	P41a	20-24 years|MALES
P6961	M_Rnt_hrg_rea_est_serv_25_34	Males_Rental_hiring_and_real_estate_services_Age_25_34_years	P41A	P41a	25-34 years|MALES
P6962	M_Rnt_hrg_rea_est_serv_35_44	Males_Rental_hiring_and_real_estate_services_Age_35_44_years	P41A	P41a	35-44 years|MALES
P6963	M_Rnt_hrg_rea_est_serv_45_54	Males_Rental_hiring_and_real_estate_services_Age_45_54_years	P41A	P41a	45-54 years|MALES
P6964	M_Rnt_hrg_rea_est_serv_55_64	Males_Rental_hiring_and_real_estate_services_Age_55_64_years	P41A	P41a	55-64 years|MALES
P6965	M_Rnt_hrg_rea_est_serv_65_74	Males_Rental_hiring_and_real_estate_services_Age_65_74_years	P41A	P41a	65-74 years|MALES
P6966	M_Rnt_hrg_rea_est_serv_75_84	Males_Rental_hiring_and_real_estate_services_Age_75_84_years	P41A	P41a	75-84 years|MALES
P6967	M_Rnt_hrg_rea_est_serv_85	Males_Rental_hiring_and_real_estate_services_Age_85_years_and_over	P41A	P41a	85 years and over|MALES
P6968	M_Rnt_hrg_rea_est_serv_Tot	Males_Rental_hiring_and_real_estate_services_Total	P41A	P41a	Total|MALES
P6969	M_Prof_sc_tech_serv_15_19	Males_Professional_scientific_and_technical_services_Age_15_19_years	P41A	P41a	15-19 years|MALES
P6970	M_Prof_sc_tech_serv_20_24	Males_Professional_scientific_and_technical_services_Age_20_24_years	P41A	P41a	20-24 years|MALES
P6971	M_Prof_sc_tech_serv_25_34	Males_Professional_scientific_and_technical_services_Age_25_34_years	P41A	P41a	25-34 years|MALES
P6972	M_Prof_sc_tech_serv_35_44	Males_Professional_scientific_and_technical_services_Age_35_44_years	P41A	P41a	35-44 years|MALES
P6973	M_Prof_sc_tech_serv_45_54	Males_Professional_scientific_and_technical_services_Age_45_54_years	P41A	P41a	45-54 years|MALES
P6974	M_Prof_sc_tech_serv_55_64	Males_Professional_scientific_and_technical_services_Age_55_64_years	P41A	P41a	55-64 years|MALES
P6975	M_Prof_sc_tech_serv_65_74	Males_Professional_scientific_and_technical_services_Age_65_74_years	P41A	P41a	65-74 years|MALES
P6976	M_Prof_sc_tech_serv_75_84	Males_Professional_scientific_and_technical_services_Age_75_84_years	P41A	P41a	75-84 years|MALES
P6977	M_Prof_sc_tech_serv_85	Males_Professional_scientific_and_technical_services_Age_85_years_and_over	P41A	P41a	85 years and over|MALES
P6978	M_Prof_sc_tech_serv_Tot	Males_Professional_scientific_and_technical_services_Total	P41A	P41a	Total|MALES
P6979	M_Adm_sup_serv_15_19	Males_Administrative_and_support_services_Age_15_19_years	P41A	P41a	15-19 years|MALES
P6980	M_Adm_sup_serv_20_24	Males_Administrative_and_support_services_Age_20_24_years	P41A	P41a	20-24 years|MALES
P6981	M_Adm_sup_serv_25_34	Males_Administrative_and_support_services_Age_25_34_years	P41A	P41a	25-34 years|MALES
P6982	M_Adm_sup_serv_35_44	Males_Administrative_and_support_services_Age_35_44_years	P41A	P41a	35-44 years|MALES
P6983	M_Adm_sup_serv_45_54	Males_Administrative_and_support_services_Age_45_54_years	P41A	P41a	45-54 years|MALES
P6984	M_Adm_sup_serv_55_64	Males_Administrative_and_support_services_Age_55_64_years	P41A	P41a	55-64 years|MALES
P6985	M_Adm_sup_serv_65_74	Males_Administrative_and_support_services_Age_65_74_years	P41A	P41a	65-74 years|MALES
P6986	M_Adm_sup_serv_75_84	Males_Administrative_and_support_services_Age_75_84_years	P41A	P41a	75-84 years|MALES
P6987	M_Adm_sup_serv_85_over	Males_Administrative_and_support_services_Age_85_years_and_over	P41A	P41a	85 years and over|MALES
P6988	M_Adm_sup_serv_Tot	Males_Administrative_and_support_services_Total	P41A	P41a	Total|MALES
P6989	M_PubAd_saf_15_19	Males_Public_administration_and_safety_Age_15_19_years	P41A	P41a	15-19 years|MALES
P6990	M_PubAd_saf_20_24	Males_Public_administration_and_safety_Age_20_24_years	P41A	P41a	20-24 years|MALES
P6991	M_PubAd_saf_25_34	Males_Public_administration_and_safety_Age_25_34_years	P41A	P41a	25-34 years|MALES
P6992	M_PubAd_saf_35_44	Males_Public_administration_and_safety_Age_35_44_years	P41A	P41a	35-44 years|MALES
P6993	M_PubAd_saf_45_54	Males_Public_administration_and_safety_Age_45_54_years	P41A	P41a	45-54 years|MALES
P6994	M_PubAd_saf_55_64	Males_Public_administration_and_safety_Age_55_64_years	P41A	P41a	55-64 years|MALES
P6995	M_PubAd_saf_65_74	Males_Public_administration_and_safety_Age_65_74_years	P41A	P41a	65-74 years|MALES
P6996	M_PubAd_saf_75_84	Males_Public_administration_and_safety_Age_75_84_years	P41A	P41a	75-84 years|MALES
P6997	M_PubAd_saf_85_over	Males_Public_administration_and_safety_Age_85_years_and_over	P41A	P41a	85 years and over|MALES
P6998	M_PubAd_saf_Tot	Males_Public_administration_and_safety_Total	P41A	P41a	Total|MALES
P6999	M_Ed_trng_15_19	Males_Education_and_training_Age_15_19_years	P41A	P41a	15-19 years|MALES
P7000	M_Ed_trng_20_24	Males_Education_and_training_Age_20_24_years	P41A	P41a	20-24 years|MALES
P7001	M_Ed_trng_25_34	Males_Education_and_training_Age_25_34_years	P41A	P41a	25-34 years|MALES
P7002	M_Ed_trng_35_44	Males_Education_and_training_Age_35_44_years	P41A	P41a	35-44 years|MALES
P7003	M_Ed_trng_45_54	Males_Education_and_training_Age_45_54_years	P41A	P41a	45-54 years|MALES
P7004	M_Ed_trng_55_64	Males_Education_and_training_Age_55_64_years	P41A	P41a	55-64 years|MALES
P7005	M_Ed_trng_65_74	Males_Education_and_training_Age_65_74_years	P41A	P41a	65-74 years|MALES
P7006	M_Ed_trng_75_84	Males_Education_and_training_Age_75_84_years	P41A	P41a	75-84 years|MALES
P7007	M_Ed_trng_85_over	Males_Education_and_training_Age_85_years_and_over	P41A	P41a	85 years and over|MALES
P7008	M_Ed_trng_Tot	Males_Education_and_training_Total	P41A	P41a	Total|MALES
P7009	M_Hlth_cre_socia_assist_15_19	Males_Health_care_and_social_assistance_Age_15_19_years	P41A	P41a	15-19 years|MALES
P7010	M_Hlth_cre_socia_assist_20_24	Males_Health_care_and_social_assistance_Age_20_24_years	P41A	P41a	20-24 years|MALES
P7011	M_Hlth_cre_socia_assist_25_34	Males_Health_care_and_social_assistance_Age_25_34_years	P41A	P41a	25-34 years|MALES
P7012	M_Hlth_cre_socia_assist_35_44	Males_Health_care_and_social_assistance_Age_35_44_years	P41A	P41a	35-44 years|MALES
P7013	M_Hlth_cre_socia_assist_45_54	Males_Health_care_and_social_assistance_Age_45_54_years	P41A	P41a	45-54 years|MALES
P7014	M_Hlth_cre_socia_assist_55_64	Males_Health_care_and_social_assistance_Age_55_64_years	P41A	P41a	55-64 years|MALES
P7015	M_Hlth_cre_socia_assist_65_74	Males_Health_care_and_social_assistance_Age_65_74_years	P41A	P41a	65-74 years|MALES
P7016	M_Hlth_cre_socia_assist_75_84	Males_Health_care_and_social_assistance_Age_75_84_years	P41A	P41a	75-84 years|MALES
P7017	M_Hlth_cre_socia_assist_85	Males_Health_care_and_social_assistance_Age_85_years_and_over	P41A	P41a	85 years and over|MALES
P7018	M_Hlth_cre_socia_assist_Tot	Males_Health_care_and_social_assistance_Total	P41A	P41a	Total|MALES
P7019	M_Arts_rec_svc_15_19	Males_Arts_and_recreation_services_Age_15_19_years	P41A	P41a	15-19 years|MALES
P7020	M_Arts_rec_svc_20_24	Males_Arts_and_recreation_services_Age_20_24_years	P41A	P41a	20-24 years|MALES
P7021	M_Arts_rec_svc_25_34	Males_Arts_and_recreation_services_Age_25_34_years	P41A	P41a	25-34 years|MALES
P7022	M_Arts_rec_svc_35_44	Males_Arts_and_recreation_services_Age_35_44_years	P41A	P41a	35-44 years|MALES
P7023	M_Arts_rec_svc_45_54	Males_Arts_and_recreation_services_Age_45_54_years	P41A	P41a	45-54 years|MALES
P7024	M_Arts_rec_svc_55_64	Males_Arts_and_recreation_services_Age_55_64_years	P41A	P41a	55-64 years|MALES
P7025	M_Arts_rec_svc_65_74	Males_Arts_and_recreation_services_Age_65_74_years	P41A	P41a	65-74 years|MALES
P7026	M_Arts_rec_svc_75_84	Males_Arts_and_recreation_services_Age_75_84_years	P41A	P41a	75-84 years|MALES
P7027	M_Arts_rec_svc_85	Males_Arts_and_recreation_services_Age_85_years_and_over	P41A	P41a	85 years and over|MALES
P7028	M_Arts_rec_svc_Tot	Males_Arts_and_recreation_services_Total	P41A	P41a	Total|MALES
P7029	M_Oth_svc_15_19_yr	Males_Other_services_Age_15_19_years	P41A	P41a	15-19 years|MALES
P7030	M_Oth_svc_20_24_yr	Males_Other_services_Age_20_24_years	P41A	P41a	20-24 years|MALES
P7031	M_Oth_svc_25_34_yr	Males_Other_services_Age_25_34_years	P41A	P41a	25-34 years|MALES
P7032	M_Oth_svc_35_44_yr	Males_Other_services_Age_35_44_years	P41A	P41a	35-44 years|MALES
P7033	M_Oth_svc_45_54_yr	Males_Other_services_Age_45_54_years	P41A	P41a	45-54 years|MALES
P7034	M_Oth_svc_55_64_yr	Males_Other_services_Age_55_64_years	P41A	P41a	55-64 years|MALES
P7035	M_Oth_svc_65_74_yr	Males_Other_services_Age_65_74_years	P41A	P41a	65-74 years|MALES
P7036	M_Oth_svc_75_84_yr	Males_Other_services_Age_75_84_years	P41A	P41a	75-84 years|MALES
P7037	M_Oth_svc_85_yr_over	Males_Other_services_Age_85_years_and_over	P41A	P41a	85 years and over|MALES
P7038	M_Oth_svc_Tot	Males_Other_services_Total	P41A	P41a	Total|MALES
P7039	M_Inad_desc_Ns_15_19	Males_Inadequately_described_Not_stated_Age_15_19_years	P41A	P41a	15-19 years|MALES
P7040	M_Inad_desc_Ns_20_24	Males_Inadequately_described_Not_stated_Age_20_24_years	P41A	P41a	20-24 years|MALES
P7041	M_Inad_desc_Ns_25_34	Males_Inadequately_described_Not_stated_Age_25_34_years	P41A	P41a	25-34 years|MALES
P7042	M_Inad_desc_Ns_35_44	Males_Inadequately_described_Not_stated_Age_35_44_years	P41A	P41a	35-44 years|MALES
P7043	M_Inad_desc_Ns_45_54	Males_Inadequately_described_Not_stated_Age_45_54_years	P41A	P41a	45-54 years|MALES
P7044	M_Inad_desc_Ns_55_64	Males_Inadequately_described_Not_stated_Age_55_64_years	P41A	P41a	55-64 years|MALES
P7045	M_Inad_desc_Ns_65_74	Males_Inadequately_described_Not_stated_Age_65_74_years	P41A	P41a	65-74 years|MALES
P7046	M_Inad_desc_Ns_75_84	Males_Inadequately_described_Not_stated_Age_75_84_years	P41A	P41a	75-84 years|MALES
P7047	M_Inad_desc_Ns_85	Males_Inadequately_described_Not_stated_Age_85_years_and_over	P41A	P41a	85 years and over|MALES
P7048	M_Inad_desc_Ns_Tot	Males_Inadequately_described_Not_stated_Total	P41A	P41a	Total|MALES
P7049	M_Tot_15_19_yr	Males_Total_Age_15_19_years	P41B	P41a	15-19 years|MALES
P7050	M_Tot_20_24_yr	Males_Total_Age_20_24_years	P41B	P41a	20-24 years|MALES
P7051	M_Tot_25_34_yr	Males_Total_Age_25_34_years	P41B	P41a	25-34 years|MALES
P7052	M_Tot_35_44_yr	Males_Total_Age_35_44_years	P41B	P41a	35-44 years|MALES
P7053	M_Tot_45_54_yr	Males_Total_Age_45_54_years	P41B	P41a	45-54 years|MALES
P7054	M_Tot_55_64_yr	Males_Total_Age_55_64_years	P41B	P41a	55-64 years|MALES
P7055	M_Tot_65_74_yr	Males_Total_Age_65_74_years	P41B	P41a	65-74 years|MALES
P7056	M_Tot_75_84_yr	Males_Total_Age_75_84_years	P41B	P41a	75-84 years|MALES
P7057	M_Tot_85_yr_over	Males_Total_Age_85_years_and_over	P41B	P41a	85 years and over|MALES
P7058	M_Tot_Tot	Males_Total_Total	P41B	P41a	Total|MALES
P7059	F_Agr_fstry_fsh_15_19	Females_Agriculture_forestry_and_fishing_Age_15_19_years	P41B	P41b	15-19 years|FEMALES
P7060	F_Agr_fstry_fsh_20_24	Females_Agriculture_forestry_and_fishing_Age_20_24_years	P41B	P41b	20-24 years|FEMALES
P7061	F_Agr_fstry_fsh_25_34	Females_Agriculture_forestry_and_fishing_Age_25_34_years	P41B	P41b	25-34 years|FEMALES
P7062	F_Agr_fstry_fsh_35_44	Females_Agriculture_forestry_and_fishing_Age_35_44_years	P41B	P41b	35-44 years|FEMALES
P7063	F_Agr_fstry_fsh_45_54	Females_Agriculture_forestry_and_fishing_Age_45_54_years	P41B	P41b	45-54 years|FEMALES
P7064	F_Agr_fstry_fsh_55_64	Females_Agriculture_forestry_and_fishing_Age_55_64_years	P41B	P41b	55-64 years|FEMALES
P7065	F_Agr_fstry_fsh_65_74	Females_Agriculture_forestry_and_fishing_Age_65_74_years	P41B	P41b	65-74 years|FEMALES
P7066	F_Agr_fstry_fsh_75_84	Females_Agriculture_forestry_and_fishing_Age_75_84_years	P41B	P41b	75-84 years|FEMALES
P7067	F_Agr_fstry_fsh_85	Females_Agriculture_forestry_and_fishing_Age_85_years_and_over	P41B	P41b	85 years and over|FEMALES
P7068	F_Agr_fstry_fsh_Tot	Females_Agriculture_forestry_and_fishing_Total	P41B	P41b	Total|FEMALES
P7069	F_Min_15_19_yr	Females_Mining_Age_15_19_years	P41B	P41b	15-19 years|FEMALES
P7070	F_Min_20_24_yr	Females_Mining_Age_20_24_years	P41B	P41b	20-24 years|FEMALES
P7071	F_Min_25_34_yr	Females_Mining_Age_25_34_years	P41B	P41b	25-34 years|FEMALES
P7072	F_Min_35_44_yr	Females_Mining_Age_35_44_years	P41B	P41b	35-44 years|FEMALES
P7073	F_Min_45_54_yr	Females_Mining_Age_45_54_years	P41B	P41b	45-54 years|FEMALES
P7074	F_Min_55_64_yr	Females_Mining_Age_55_64_years	P41B	P41b	55-64 years|FEMALES
P7075	F_Min_65_74_yr	Females_Mining_Age_65_74_years	P41B	P41b	65-74 years|FEMALES
P7076	F_Min_75_84_yr	Females_Mining_Age_75_84_years	P41B	P41b	75-84 years|FEMALES
P7077	F_Min_85_yr_over	Females_Mining_Age_85_years_and_over	P41B	P41b	85 years and over|FEMALES
P7078	F_Min_Tot	Females_Mining_Total	P41B	P41b	Total|FEMALES
P7079	F_Manf_15_19_yr	Females_Manufacturing_Age_15_19_years	P41B	P41b	15-19 years|FEMALES
P7080	F_Manf_20_24_yr	Females_Manufacturing_Age_20_24_years	P41B	P41b	20-24 years|FEMALES
P7081	F_Manf_25_34_yr	Females_Manufacturing_Age_25_34_years	P41B	P41b	25-34 years|FEMALES
P7082	F_Manf_35_44_yr	Females_Manufacturing_Age_35_44_years	P41B	P41b	35-44 years|FEMALES
P7083	F_Manf_45_54_yr	Females_Manufacturing_Age_45_54_years	P41B	P41b	45-54 years|FEMALES
P7084	F_Manf_55_64_yr	Females_Manufacturing_Age_55_64_years	P41B	P41b	55-64 years|FEMALES
P7085	F_Manf_65_74_yr	Females_Manufacturing_Age_65_74_years	P41B	P41b	65-74 years|FEMALES
P7086	F_Manf_75_84_yr	Females_Manufacturing_Age_75_84_years	P41B	P41b	75-84 years|FEMALES
P7087	F_Manf_85_yr_over	Females_Manufacturing_Age_85_years_and_over	P41B	P41b	85 years and over|FEMALES
P7088	F_Manf_Tot	Females_Manufacturing_Total	P41B	P41b	Total|FEMALES
P7089	F_Elec_gas_wtr_wst_sv_15_19	Females_Electricity_gas_water_and_waste_services_Age_15_19_years	P41B	P41b	15-19 years|FEMALES
P7090	F_Elec_gas_wtr_wst_sv_20_24	Females_Electricity_gas_water_and_waste_services_Age_20_24_years	P41B	P41b	20-24 years|FEMALES
P7091	F_Elec_gas_wtr_wst_sv_25_34	Females_Electricity_gas_water_and_waste_services_Age_25_34_years	P41B	P41b	25-34 years|FEMALES
P7092	F_Elec_gas_wtr_wst_sv_35_44	Females_Electricity_gas_water_and_waste_services_Age_35_44_years	P41B	P41b	35-44 years|FEMALES
P7093	F_Elec_gas_wtr_wst_sv_45_54	Females_Electricity_gas_water_and_waste_services_Age_45_54_years	P41B	P41b	45-54 years|FEMALES
P7094	F_Elec_gas_wtr_wst_sv_55_64	Females_Electricity_gas_water_and_waste_services_Age_55_64_years	P41B	P41b	55-64 years|FEMALES
P7095	F_Elec_gas_wtr_wst_sv_65_74	Females_Electricity_gas_water_and_waste_services_Age_65_74_years	P41B	P41b	65-74 years|FEMALES
P7096	F_Elec_gas_wtr_wst_sv_75_84	Females_Electricity_gas_water_and_waste_services_Age_75_84_years	P41B	P41b	75-84 years|FEMALES
P7097	F_Elec_gas_wtr_wst_sv_85	Females_Electricity_gas_water_and_waste_services_Age_85_years_and_over	P41B	P41b	85 years and over|FEMALES
P7098	F_Elec_gas_wtr_wst_sv_Tot	Females_Electricity_gas_water_and_waste_services_Total	P41B	P41b	Total|FEMALES
P7099	F_Con_15_19_yr	Females_Construction_Age_15_19_years	P41B	P41b	15-19 years|FEMALES
P7100	F_Con_20_24_yr	Females_Construction_Age_20_24_years	P41B	P41b	20-24 years|FEMALES
P7101	F_Con_25_34_yr	Females_Construction_Age_25_34_years	P41B	P41b	25-34 years|FEMALES
P7102	F_Con_35_44_yr	Females_Construction_Age_35_44_years	P41B	P41b	35-44 years|FEMALES
P7103	F_Con_45_54_yr	Females_Construction_Age_45_54_years	P41B	P41b	45-54 years|FEMALES
P7104	F_Con_55_64_yr	Females_Construction_Age_55_64_years	P41B	P41b	55-64 years|FEMALES
P7105	F_Con_65_74_yr	Females_Construction_Age_65_74_years	P41B	P41b	65-74 years|FEMALES
P7106	F_Con_75_84_yr	Females_Construction_Age_75_84_years	P41B	P41b	75-84 years|FEMALES
P7107	F_Con_85_yr_over	Females_Construction_Age_85_years_and_over	P41B	P41b	85 years and over|FEMALES
P7108	F_Con_Tot	Females_Construction_Total	P41B	P41b	Total|FEMALES
P7109	F_Whl_trd_15_19_yr	Females_Wholesale_trade_Age_15_19_years	P41B	P41b	15-19 years|FEMALES
P7110	F_Whl_trd_20_24_yr	Females_Wholesale_trade_Age_20_24_years	P41B	P41b	20-24 years|FEMALES
P7111	F_Whl_trd_25_34_yr	Females_Wholesale_trade_Age_25_34_years	P41B	P41b	25-34 years|FEMALES
P7112	F_Whl_trd_35_44_yr	Females_Wholesale_trade_Age_35_44_years	P41B	P41b	35-44 years|FEMALES
P7113	F_Whl_trd_45_54_yr	Females_Wholesale_trade_Age_45_54_years	P41B	P41b	45-54 years|FEMALES
P7114	F_Whl_trd_55_64_yr	Females_Wholesale_trade_Age_55_64_years	P41B	P41b	55-64 years|FEMALES
P7115	F_Whl_trd_65_74_yr	Females_Wholesale_trade_Age_65_74_years	P41B	P41b	65-74 years|FEMALES
P7116	F_Whl_trd_75_84_yr	Females_Wholesale_trade_Age_75_84_years	P41B	P41b	75-84 years|FEMALES
P7117	F_Whl_trd_85_yr_over	Females_Wholesale_trade_Age_85_years_and_over	P41B	P41b	85 years and over|FEMALES
P7118	F_Whl_trd_Tot	Females_Wholesale_trade_Total	P41B	P41b	Total|FEMALES
P7119	F_Re_trd_15_19_yr	Females_Retail_trade_Age_15_19_years	P41B	P41b	15-19 years|FEMALES
P7120	F_Re_trd_20_24_yr	Females_Retail_trade_Age_20_24_years	P41B	P41b	20-24 years|FEMALES
P7121	F_Re_trd_25_34_yr	Females_Retail_trade_Age_25_34_years	P41B	P41b	25-34 years|FEMALES
P7122	F_Re_trd_35_44_yr	Females_Retail_trade_Age_35_44_years	P41B	P41b	35-44 years|FEMALES
P7123	F_Re_trd_45_54_yr	Females_Retail_trade_Age_45_54_years	P41B	P41b	45-54 years|FEMALES
P7124	F_Re_trd_55_64_yr	Females_Retail_trade_Age_55_64_years	P41B	P41b	55-64 years|FEMALES
P7125	F_Re_trd_65_74_yr	Females_Retail_trade_Age_65_74_years	P41B	P41b	65-74 years|FEMALES
P7126	F_Re_trd_75_84_yr	Females_Retail_trade_Age_75_84_years	P41B	P41b	75-84 years|FEMALES
P7127	F_Re_trd_85_yr_over	Females_Retail_trade_Age_85_years_and_over	P41B	P41b	85 years and over|FEMALES
P7128	F_Re_trd_Tot	Females_Retail_trade_Total	P41B	P41b	Total|FEMALES
P7129	F_Acc_food_svc_15_19	Females_Accommodation_and_food_services_Age_15_19_years	P41B	P41b	15-19 years|FEMALES
P7130	F_Acc_food_svc_20_24	Females_Accommodation_and_food_services_Age_20_24_years	P41B	P41b	20-24 years|FEMALES
P7131	F_Acc_food_svc_25_34	Females_Accommodation_and_food_services_Age_25_34_years	P41B	P41b	25-34 years|FEMALES
P7132	F_Acc_food_svc_35_44	Females_Accommodation_and_food_services_Age_35_44_years	P41B	P41b	35-44 years|FEMALES
P7133	F_Acc_food_svc_45_54	Females_Accommodation_and_food_services_Age_45_54_years	P41B	P41b	45-54 years|FEMALES
P7134	F_Acc_food_svc_55_64	Females_Accommodation_and_food_services_Age_55_64_years	P41B	P41b	55-64 years|FEMALES
P7135	F_Acc_food_svc_65_74	Females_Accommodation_and_food_services_Age_65_74_years	P41B	P41b	65-74 years|FEMALES
P7136	F_Acc_food_svc_75_84	Females_Accommodation_and_food_services_Age_75_84_years	P41B	P41b	75-84 years|FEMALES
P7137	F_Acc_food_svc_85	Females_Accommodation_and_food_services_Age_85_years_and_over	P41B	P41b	85 years and over|FEMALES
P7138	F_Acc_food_svc_Tot	Females_Accommodation_and_food_services_Total	P41B	P41b	Total|FEMALES
P7139	F_Trp_pos_wh_15_19	Females_Transport_postal_and_warehousing_Age_15_19_years	P41B	P41b	15-19 years|FEMALES
P7140	F_Trp_pos_wh_20_24	Females_Transport_postal_and_warehousing_Age_20_24_years	P41B	P41b	20-24 years|FEMALES
P7141	F_Trp_pos_wh_25_34	Females_Transport_postal_and_warehousing_Age_25_34_years	P41B	P41b	25-34 years|FEMALES
P7142	F_Trp_pos_wh_35_44	Females_Transport_postal_and_warehousing_Age_35_44_years	P41B	P41b	35-44 years|FEMALES
P7143	F_Trp_pos_wh_45_54	Females_Transport_postal_and_warehousing_Age_45_54_years	P41B	P41b	45-54 years|FEMALES
P7144	F_Trp_pos_wh_55_64	Females_Transport_postal_and_warehousing_Age_55_64_years	P41B	P41b	55-64 years|FEMALES
P7145	F_Trp_pos_wh_65_74	Females_Transport_postal_and_warehousing_Age_65_74_years	P41B	P41b	65-74 years|FEMALES
P7146	F_Trp_pos_wh_75_84	Females_Transport_postal_and_warehousing_Age_75_84_years	P41B	P41b	75-84 years|FEMALES
P7147	F_Trp_pos_wh_85	Females_Transport_postal_and_warehousing_Age_85_years_and_over	P41B	P41b	85 years and over|FEMALES
P7148	F_Trp_pos_wh_Tot	Females_Transport_postal_and_warehousing_Total	P41B	P41b	Total|FEMALES
P7149	F_In_med_tcom_15_19	Females_Information_media_and_telecommunications_Age_15_19_years	P41B	P41b	15-19 years|FEMALES
P7150	F_In_med_tcom_20_24	Females_Information_media_and_telecommunications_Age_20_24_years	P41B	P41b	20-24 years|FEMALES
P7151	F_In_med_tcom_25_34	Females_Information_media_and_telecommunications_Age_25_34_years	P41B	P41b	25-34 years|FEMALES
P7152	F_In_med_tcom_35_44	Females_Information_media_and_telecommunications_Age_35_44_years	P41B	P41b	35-44 years|FEMALES
P7153	F_In_med_tcom_45_54	Females_Information_media_and_telecommunications_Age_45_54_years	P41B	P41b	45-54 years|FEMALES
P7154	F_In_med_tcom_55_64	Females_Information_media_and_telecommunications_Age_55_64_years	P41B	P41b	55-64 years|FEMALES
