Sequential	Short	Long	DataPack file	Profile table	Column heading description in profile
I2386	Mig_Diff_add_5_ago_Ind_F	Migration_Different_address_5_years_ago_Indigenous_Females	I14B	I14	Indigenous: Females
I2387	Mig_Diff_add_5_ago_Ind_P	Migration_Different_address_5_years_ago_Indigenous_Persons	I14B	I14	Indigenous: Persons
I2388	Mig_Diff_ad_5_ag_No_Ind_M	Migration_Different_address_5_years_ago_Non_Indigenous_Males	I14B	I14	Non-Indigenous: Males
I2389	Mig_Diff_ad_5_ag_No_Ind_F	Migration_Different_address_5_years_ago_Non_Indigenous_Females	I14B	I14	Non-Indigenous: Females
I2390	Mig_Diff_ad_5_ag_No_Ind_P	Migration_Different_address_5_years_ago_Non_Indigenous_Persons	I14B	I14	Non-Indigenous: Persons
I2391	Mi_Dif_ad_5_ag_In_st_nsM	Migration_Different_address_5_years_ago_Indigenous_status_not_stated_Males	I14B	I14	Indigenous status not stated: Males
I2392	Mi_Dif_ad_5_ag_In_st_nsF	Migration_Different_address_5_years_ago_Indigenous_status_not_stated_Females	I14B	I14	Indigenous status not stated: Females
I2393	Mi_Dif_ad_5_ag_In_st_nsP	Migration_Different_address_5_years_ago_Indigenous_status_not_stated_Persons	I14B	I14	Indigenous status not stated: Persons
I2394	Mig_Diff_add_5_ago_TotM	Migration_Different_address_5_years_ago_Total_Males	I14B	I14	Total: Males
I2395	Mig_Diff_add_5_ago_TotF	Migration_Different_address_5_years_ago_Total_Females	I14B	I14	Total: Females
I2396	Mig_Diff_add_5_ago_TotP	Migration_Different_address_5_years_ago_Total_Persons	I14B	I14	Total: Persons
I2397	M_Ind_15_19_PD_GD_GCL	Males_Indigenous_15_19_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2398	M_Ind_15_19_BDL	Males_Indigenous_15_19_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2399	M_Ind_15_19_ADip_DipL	Males_Indigenous_15_19_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2400	M_Ind_15_19_CL_nfd	Males_Indigenous_15_19_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2401	M_Ind_15_19_Ct_III_IV	Males_Indigenous_15_19_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2402	M_Ind_15_19_Ct_I_II	Males_Indigenous_15_19_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2403	M_Ind_15_19_LoE_NS	Males_Indigenous_15_19_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2404	M_Ind_15_19_Tot	Males_Indigenous_15_19_years_Total	I15A	I15a	Total|MALES
I2405	M_Ind_20_24_PD_GD_GCL	Males_Indigenous_20_24_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2406	M_Ind_20_24_BDL	Males_Indigenous_20_24_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2407	M_Ind_20_24_ADip_DipL	Males_Indigenous_20_24_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2408	M_Ind_20_24_CL_nfd	Males_Indigenous_20_24_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2409	M_Ind_20_24_Ct_III_IV	Males_Indigenous_20_24_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2410	M_Ind_20_24_Ct_I_II	Males_Indigenous_20_24_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2411	M_Ind_20_24_LoE_NS	Males_Indigenous_20_24_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2412	M_Ind_20_24_Tot	Males_Indigenous_20_24_years_Total	I15A	I15a	Total|MALES
I2413	M_Ind_25_34_PD_GD_GCL	Males_Indigenous_25_34_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2414	M_Ind_25_34_BDL	Males_Indigenous_25_34_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2415	M_Ind_25_34_ADip_DipL	Males_Indigenous_25_34_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2416	M_Ind_25_34_CL_nfd	Males_Indigenous_25_34_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2417	M_Ind_25_34_Ct_III_IV	Males_Indigenous_25_34_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2418	M_Ind_25_34_Ct_I_II	Males_Indigenous_25_34_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2419	M_Ind_25_34_LoE_NS	Males_Indigenous_25_34_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2420	M_Ind_25_34_Tot	Males_Indigenous_25_34_years_Total	I15A	I15a	Total|MALES
I2421	M_Ind_35_44_PD_GD_GCL	Males_Indigenous_35_44_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2422	M_Ind_35_44_BDL	Males_Indigenous_35_44_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2423	M_Ind_35_44_ADip_DipL	Males_Indigenous_35_44_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2424	M_Ind_35_44_CL_nfd	Males_Indigenous_35_44_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2425	M_Ind_35_44_Ct_III_IV	Males_Indigenous_35_44_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2426	M_Ind_35_44_Ct_I_II	Males_Indigenous_35_44_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2427	M_Ind_35_44_LoE_NS	Males_Indigenous_35_44_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2428	M_Ind_35_44_Tot	Males_Indigenous_35_44_years_Total	I15A	I15a	Total|MALES
I2429	M_Ind_45_54_PD_GD_GCL	Males_Indigenous_45_54_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2430	M_Ind_45_54_BDL	Males_Indigenous_45_54_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2431	M_Ind_45_54_ADip_DipL	Males_Indigenous_45_54_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2432	M_Ind_45_54_CL_nfd	Males_Indigenous_45_54_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2433	M_Ind_45_54_Ct_III_IV	Males_Indigenous_45_54_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2434	M_Ind_45_54_Ct_I_II	Males_Indigenous_45_54_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2435	M_Ind_45_54_LoE_NS	Males_Indigenous_45_54_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2436	M_Ind_45_54_Tot	Males_Indigenous_45_54_years_Total	I15A	I15a	Total|MALES
I2437	M_Ind_55_64_PD_GD_GCL	Males_Indigenous_55_64_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2438	M_Ind_55_64_BDL	Males_Indigenous_55_64_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2439	M_Ind_55_64_ADip_DipL	Males_Indigenous_55_64_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2440	M_Ind_55_64_CL_nfd	Males_Indigenous_55_64_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2441	M_Ind_55_64_Ct_III_IV	Males_Indigenous_55_64_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2442	M_Ind_55_64_Ct_I_II	Males_Indigenous_55_64_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2443	M_Ind_55_64_LoE_NS	Males_Indigenous_55_64_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2444	M_Ind_55_64_Tot	Males_Indigenous_55_64_years_Total	I15A	I15a	Total|MALES
I2445	M_Ind_65ov_PtgdDe_GdDp_GdCt	Males_Indigenous_65_years_and_over_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2446	M_Ind_65ov_BDL	Males_Indigenous_65_years_and_over_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2447	M_Ind_65ov_ADip_DipL	Males_Indigenous_65_years_and_over_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2448	M_Ind_65ov_CL_nfd	Males_Indigenous_65_years_and_over_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2449	M_Ind_65ov_Ct_III_IV	Males_Indigenous_65_years_and_over_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2450	M_Ind_65ov_Ct_I_II	Males_Indigenous_65_years_and_over_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2451	M_Ind_65ov_LoE_NS	Males_Indigenous_65_years_and_over_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2452	M_Ind_65ov_Tot	Males_Indigenous_65_years_and_over_Total	I15A	I15a	Total|MALES
I2453	M_Ind_Tot_PD_GD_GCL	Males_Indigenous_Total_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2454	M_Ind_Tot_BDL	Males_Indigenous_Total_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2455	M_Ind_Tot_ADip_DipL	Males_Indigenous_Total_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2456	M_Ind_Tot_CL_nfd	Males_Indigenous_Total_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2457	M_Ind_Tot_Ct_III_IV	Males_Indigenous_Total_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2458	M_Ind_Tot_Ct_I_II	Males_Indigenous_Total_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2459	M_Ind_Tot_LoE_NS	Males_Indigenous_Total_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2460	M_Ind_Tot_Tot	Males_Indigenous_Total_Total	I15A	I15a	Total|MALES
I2461	M_NonI_15_19_PD_GD_GCL	Males_Non_Indigenous_15_19_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2462	M_NonI_15_19_BDL	Males_Non_Indigenous_15_19_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2463	M_NonI_15_19_ADip_DipL	Males_Non_Indigenous_15_19_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2464	M_NonI_15_19_CL_nfd	Males_Non_Indigenous_15_19_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2465	M_NonI_15_19_Ct_III_IV	Males_Non_Indigenous_15_19_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2466	M_NonI_15_19_Ct_I_II	Males_Non_Indigenous_15_19_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2467	M_NonI_15_19_LoE_NS	Males_Non_Indigenous_15_19_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2468	M_NonI_15_19_Tot	Males_Non_Indigenous_15_19_years_Total	I15A	I15a	Total|MALES
I2469	M_NonI_20_24_PD_GD_GCL	Males_Non_Indigenous_20_24_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2470	M_NonI_20_24_BDL	Males_Non_Indigenous_20_24_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2471	M_NonI_20_24_ADip_DipL	Males_Non_Indigenous_20_24_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2472	M_NonI_20_24_CL_nfd	Males_Non_Indigenous_20_24_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2473	M_NonI_20_24_Ct_III_IV	Males_Non_Indigenous_20_24_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2474	M_NonI_20_24_Ct_I_II	Males_Non_Indigenous_20_24_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2475	M_NonI_20_24_LoE_NS	Males_Non_Indigenous_20_24_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2476	M_NonI_20_24_Tot	Males_Non_Indigenous_20_24_years_Total	I15A	I15a	Total|MALES
I2477	M_NonI_25_34_PD_GD_GCL	Males_Non_Indigenous_25_34_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2478	M_NonI_25_34_BDL	Males_Non_Indigenous_25_34_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2479	M_NonI_25_34_ADip_DipL	Males_Non_Indigenous_25_34_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2480	M_NonI_25_34_CL_nfd	Males_Non_Indigenous_25_34_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2481	M_NonI_25_34_Ct_III_IV	Males_Non_Indigenous_25_34_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2482	M_NonI_25_34_Ct_I_II	Males_Non_Indigenous_25_34_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2483	M_NonI_25_34_LoE_NS	Males_Non_Indigenous_25_34_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2484	M_NonI_25_34_Tot	Males_Non_Indigenous_25_34_years_Total	I15A	I15a	Total|MALES
I2485	M_NonI_35_44_PD_GD_GCL	Males_Non_Indigenous_35_44_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2486	M_NonI_35_44_BDL	Males_Non_Indigenous_35_44_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2487	M_NonI_35_44_ADip_DipL	Males_Non_Indigenous_35_44_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2488	M_NonI_35_44_CL_nfd	Males_Non_Indigenous_35_44_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2489	M_NonI_35_44_Ct_III_IV	Males_Non_Indigenous_35_44_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2490	M_NonI_35_44_Ct_I_II	Males_Non_Indigenous_35_44_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2491	M_NonI_35_44_LoE_NS	Males_Non_Indigenous_35_44_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2492	M_NonI_35_44_Tot	Males_Non_Indigenous_35_44_years_Total	I15A	I15a	Total|MALES
I2493	M_NonI_45_54_PD_GD_GCL	Males_Non_Indigenous_45_54_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2494	M_NonI_45_54_BDL	Males_Non_Indigenous_45_54_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2495	M_NonI_45_54_ADip_DipL	Males_Non_Indigenous_45_54_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2496	M_NonI_45_54_CL_nfd	Males_Non_Indigenous_45_54_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2497	M_NonI_45_54_Ct_III_IV	Males_Non_Indigenous_45_54_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2498	M_NonI_45_54_Ct_I_II	Males_Non_Indigenous_45_54_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2499	M_NonI_45_54_LoE_NS	Males_Non_Indigenous_45_54_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2500	M_NonI_45_54_Tot	Males_Non_Indigenous_45_54_years_Total	I15A	I15a	Total|MALES
I2501	M_NonI_55_64_PD_GD_GCL	Males_Non_Indigenous_55_64_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2502	M_NonI_55_64_BDL	Males_Non_Indigenous_55_64_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2503	M_NonI_55_64_ADip_DipL	Males_Non_Indigenous_55_64_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2504	M_NonI_55_64_CL_nfd	Males_Non_Indigenous_55_64_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2505	M_NonI_55_64_Ct_III_IV	Males_Non_Indigenous_55_64_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2506	M_NonI_55_64_Ct_I_II	Males_Non_Indigenous_55_64_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2507	M_NonI_55_64_LoE_NS	Males_Non_Indigenous_55_64_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2508	M_NonI_55_64_Tot	Males_Non_Indigenous_55_64_years_Total	I15A	I15a	Total|MALES
I2509	M_NonI_65ov_PtgdDe_GdDp_GdCt	Males_Non_Indigenous_65_years_and_over_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2510	M_NonI_65ov_BDL	Males_Non_Indigenous_65_years_and_over_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2511	M_NonI_65ov_ADip_DipL	Males_Non_Indigenous_65_years_and_over_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2512	M_NonI_65ov_CL_nfd	Males_Non_Indigenous_65_years_and_over_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2513	M_NonI_65ov_Ct_III_IV	Males_Non_Indigenous_65_years_and_over_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2514	M_NonI_65ov_Ct_I_II	Males_Non_Indigenous_65_years_and_over_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2515	M_NonI_65ov_LoE_NS	Males_Non_Indigenous_65_years_and_over_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2516	M_NonI_65ov_Tot	Males_Non_Indigenous_65_years_and_over_Total	I15A	I15a	Total|MALES
I2517	M_NonI_TotPdDe_GdDp_GdCt	Males_Non_Indigenous_Total_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2518	M_NonI_Tot_BDL	Males_Non_Indigenous_Total_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2519	M_NonI_Tot_ADip_DipL	Males_Non_Indigenous_Total_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2520	M_NonI_Tot_CL_nfd	Males_Non_Indigenous_Total_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2521	M_NonI_Tot_Ct_III_IV	Males_Non_Indigenous_Total_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2522	M_NonI_Tot_Ct_I_II	Males_Non_Indigenous_Total_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2523	M_NonI_Tot_LoE_NS	Males_Non_Indigenous_Total_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2524	M_NonI_Tot_Tot	Males_Non_Indigenous_Total_Total	I15A	I15a	Total|MALES
I2525	M_IS_NS_15_19_PD_GD_GCLL	Males_Indigenous_status_not_stated_15_19_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2526	M_IS_NS_15_19_BDL	Males_Indigenous_status_not_stated_15_19_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2527	M_IS_NS_15_19_ADip_DipL	Males_Indigenous_status_not_stated_15_19_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2528	M_IS_NS_15_19_CL_nfd	Males_Indigenous_status_not_stated_15_19_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2529	M_IS_NS_15_19_Ct_III_IV_L	Males_Indigenous_status_not_stated_15_19_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2530	M_IS_NS_15_19_Ct_I_II	Males_Indigenous_status_not_stated_15_19_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2531	M_IS_NS_15_19_LoE_NS	Males_Indigenous_status_not_stated_15_19_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2532	M_IS_NS_15_19_Tot	Males_Indigenous_status_not_stated_15_19_years_Total	I15A	I15a	Total|MALES
I2533	M_IS_NS_20_24_PD_GD_GCLL	Males_Indigenous_status_not_stated_20_24_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2534	M_IS_NS_20_24_BDL	Males_Indigenous_status_not_stated_20_24_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2535	M_IS_NS_20_24_AdDip_and_DipL	Males_Indigenous_status_not_stated_20_24_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2536	M_IS_NS_20_24_CL_nfd	Males_Indigenous_status_not_stated_20_24_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2537	M_IS_NS_20_24_Ct_III_IV_L	Males_Indigenous_status_not_stated_20_24_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2538	M_IS_NS_20_24_Ct_I_II	Males_Indigenous_status_not_stated_20_24_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2539	M_IS_NS_20_24_LoE_NS	Males_Indigenous_status_not_stated_20_24_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2540	M_IS_NS_20_24_Tot	Males_Indigenous_status_not_stated_20_24_years_Total	I15A	I15a	Total|MALES
I2541	M_IS_NS_25_34_PD_GD_GCLL	Males_Indigenous_status_not_stated_25_34_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2542	M_IS_NS_25_34_BDL	Males_Indigenous_status_not_stated_25_34_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2543	M_IS_NS_25_34_AdDip_and_DipL	Males_Indigenous_status_not_stated_25_34_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2544	M_IS_NS_25_34_CL_nfd	Males_Indigenous_status_not_stated_25_34_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2545	M_IS_NS_25_34_Ct_III_IV_L	Males_Indigenous_status_not_stated_25_34_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2546	M_IS_NS_25_34_Ct_I_II_L	Males_Indigenous_status_not_stated_25_34_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2547	M_IS_NS_25_34_LoE_NS	Males_Indigenous_status_not_stated_25_34_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2548	M_IS_NS_25_34_Tot	Males_Indigenous_status_not_stated_25_34_years_Total	I15A	I15a	Total|MALES
I2549	M_IS_NS_35_44_PD_GD_GCLL	Males_Indigenous_status_not_stated_35_44_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2550	M_IS_NS_35_44_BDL	Males_Indigenous_status_not_stated_35_44_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2551	M_IS_NS_35_44_ADip_DipL	Males_Indigenous_status_not_stated_35_44_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2552	M_IS_NS_35_44_CL_nfd	Males_Indigenous_status_not_stated_35_44_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
I2553	M_IS_NS_35_44_Ct_III_IV_L	Males_Indigenous_status_not_stated_35_44_years_Certificate_III_and_IV_Level	I15A	I15a	Certificate III & IV Level|MALES
I2554	M_IS_NS_35_44_Ct_I_II_L	Males_Indigenous_status_not_stated_35_44_years_Certificate_I_and_II_Level	I15A	I15a	Certificate I & II Level|MALES
I2555	M_IS_NS_35_44_LoE_NS	Males_Indigenous_status_not_stated_35_44_years_Level_of_education_not_stated	I15A	I15a	Level of education not stated|MALES
I2556	M_IS_NS_35_44_Tot	Males_Indigenous_status_not_stated_35_44_years_Total	I15A	I15a	Total|MALES
I2557	M_IS_NS_45_54_PdDe_GdDp_GdC	Males_Indigenous_status_not_stated_45_54_years_Postgraduate_Degree_Graduate_Diploma_and_Graduate_Certificate_Level	I15A	I15a	Postgraduate Degree, Graduate Diploma, and Graduate Certificate Level|MALES
I2558	M_IS_NS_45_54_BDL	Males_Indigenous_status_not_stated_45_54_years_Bachelor_Degree_Level	I15A	I15a	Bachelor Degree Level|MALES
I2559	M_IS_NS_45_54_ADip_DipL	Males_Indigenous_status_not_stated_45_54_years_Advanced_Diploma_and_Diploma_Level	I15A	I15a	Advanced Diploma and Diploma Level|MALES
I2560	M_IS_NS_45_54_CL_nfd	Males_Indigenous_status_not_stated_45_54_years_Certificate_Level_nfd	I15A	I15a	Certificate Level, nfd|MALES
