Sequential	Short	Long	DataPack file	Profile table	Column heading description in profile
T12242	C01_P_AdD_DL_20_24	2001_Census_Persons_Advanced_Diploma_and_Diploma_Level_20_24_years	T30D	T30c	20-24 years|2001 CENSUS - PERSONS
T12243	C01_P_AdD_DL_25_34	2001_Census_Persons_Advanced_Diploma_and_Diploma_Level_25_34_years	T30D	T30c	25-34 years|2001 CENSUS - PERSONS
T12244	C01_P_AdD_DL_35_44	2001_Census_Persons_Advanced_Diploma_and_Diploma_Level_35_44_years	T30D	T30c	35-44 years|2001 CENSUS - PERSONS
T12245	C01_P_AdD_DL_45_54	2001_Census_Persons_Advanced_Diploma_and_Diploma_Level_45_54_years	T30D	T30c	45-54 years|2001 CENSUS - PERSONS
T12246	C01_P_AdD_DL_55_64	2001_Census_Persons_Advanced_Diploma_and_Diploma_Level_55_64_years	T30D	T30c	55-64 years|2001 CENSUS - PERSONS
T12247	C01_P_AdD_DL_65_74	2001_Census_Persons_Advanced_Diploma_and_Diploma_Level_65_74_years	T30D	T30c	65-74 years|2001 CENSUS - PERSONS
T12248	C01_P_AdD_DL_75_84	2001_Census_Persons_Advanced_Diploma_and_Diploma_Level_75_84_years	T30D	T30c	75-84 years|2001 CENSUS - PERSONS
T12249	C01_P_AdD_DL_85o	2001_Census_Persons_Advanced_Diploma_and_Diploma_Level_85_years_and_over	T30D	T30c	85 years and over|2001 CENSUS - PERSONS
T12250	C01_P_AdD_DL_Tot	2001_Census_Persons_Advanced_Diploma_and_Diploma_Level_Total	T30D	T30c	Total|2001 CENSUS - PERSONS
T12251	C01_P_CL_CL_nfd_15_19	2001_Census_Persons_Certificate_Level_Certificate_Level_nfd_15_19_years	T30D	T30c	15-19 years|2001 CENSUS - PERSONS
T12252	C01_P_CL_CL_nfd_20_24	2001_Census_Persons_Certificate_Level_Certificate_Level_nfd_20_24_years	T30D	T30c	20-24 years|2001 CENSUS - PERSONS
T12253	C01_P_CL_CL_nfd_25_34	2001_Census_Persons_Certificate_Level_Certificate_Level_nfd_25_34_years	T30D	T30c	25-34 years|2001 CENSUS - PERSONS
T12254	C01_P_CL_CL_nfd_35_44	2001_Census_Persons_Certificate_Level_Certificate_Level_nfd_35_44_years	T30D	T30c	35-44 years|2001 CENSUS - PERSONS
T12255	C01_P_CL_CL_nfd_45_54	2001_Census_Persons_Certificate_Level_Certificate_Level_nfd_45_54_years	T30D	T30c	45-54 years|2001 CENSUS - PERSONS
T12256	C01_P_CL_CL_nfd_55_64	2001_Census_Persons_Certificate_Level_Certificate_Level_nfd_55_64_years	T30D	T30c	55-64 years|2001 CENSUS - PERSONS
T12257	C01_P_CL_CL_nfd_65_74	2001_Census_Persons_Certificate_Level_Certificate_Level_nfd_65_74_years	T30D	T30c	65-74 years|2001 CENSUS - PERSONS
T12258	C01_P_CL_CL_nfd_75_84	2001_Census_Persons_Certificate_Level_Certificate_Level_nfd_75_84_years	T30D	T30c	75-84 years|2001 CENSUS - PERSONS
T12259	C01_P_CL_CL_nfd_85_ov	2001_Census_Persons_Certificate_Level_Certificate_Level_nfd_85_years_and_over	T30D	T30c	85 years and over|2001 CENSUS - PERSONS
T12260	C01_P_CL_CL_nfd_Tot	2001_Census_Persons_Certificate_Level_Certificate_Level_nfd_Total	T30D	T30c	Total|2001 CENSUS - PERSONS
T12261	C01_P_CL_C_III_IV_15_19	2001_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_15_19_years	T30D	T30c	15-19 years|2001 CENSUS - PERSONS
T12262	C01_P_CL_C_III_IV_20_24	2001_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_20_24_years	T30D	T30c	20-24 years|2001 CENSUS - PERSONS
T12263	C01_P_CL_C_III_IV_25_34	2001_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_25_34_years	T30D	T30c	25-34 years|2001 CENSUS - PERSONS
T12264	C01_P_CL_C_III_IV_35_44	2001_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_35_44_years	T30D	T30c	35-44 years|2001 CENSUS - PERSONS
T12265	C01_P_CL_C_III_IV_45_54	2001_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_45_54_years	T30D	T30c	45-54 years|2001 CENSUS - PERSONS
T12266	C01_P_CL_C_III_IV_55_64	2001_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_55_64_years	T30D	T30c	55-64 years|2001 CENSUS - PERSONS
T12267	C01_P_CL_C_III_IV_65_74	2001_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_65_74_years	T30D	T30c	65-74 years|2001 CENSUS - PERSONS
T12268	C01_P_CL_C_III_IV_75_84	2001_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_75_84_years	T30D	T30c	75-84 years|2001 CENSUS - PERSONS
T12269	C01_P_CL_C_III_IV_85_ov	2001_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_85_years_and_over	T30D	T30c	85 years and over|2001 CENSUS - PERSONS
T12270	C01_P_CL_C_III_IV_Tot	2001_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_Total	T30D	T30c	Total|2001 CENSUS - PERSONS
T12271	C01_P_CL_C_I_II_15_19	2001_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_15_19_years	T30D	T30c	15-19 years|2001 CENSUS - PERSONS
T12272	C01_P_CL_C_I_II_20_24	2001_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_20_24_years	T30D	T30c	20-24 years|2001 CENSUS - PERSONS
T12273	C01_P_CL_C_I_II_25_34	2001_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_25_34_years	T30D	T30c	25-34 years|2001 CENSUS - PERSONS
T12274	C01_P_CL_C_I_II_35_44	2001_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_35_44_years	T30D	T30c	35-44 years|2001 CENSUS - PERSONS
T12275	C01_P_CL_C_I_II_45_54	2001_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_45_54_years	T30D	T30c	45-54 years|2001 CENSUS - PERSONS
T12276	C01_P_CL_C_I_II_55_64	2001_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_55_64_years	T30D	T30c	55-64 years|2001 CENSUS - PERSONS
T12277	C01_P_CL_C_I_II_65_74	2001_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_65_74_years	T30D	T30c	65-74 years|2001 CENSUS - PERSONS
T12278	C01_P_CL_C_I_II_75_84	2001_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_75_84_years	T30D	T30c	75-84 years|2001 CENSUS - PERSONS
T12279	C01_P_CL_C_I_II_85_ov	2001_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_85_years_and_over	T30D	T30c	85 years and over|2001 CENSUS - PERSONS
T12280	C01_P_CL_C_I_II_Tot	2001_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_Total	T30D	T30c	Total|2001 CENSUS - PERSONS
T12281	C01_P_CL_T_15_19	2001_Census_Persons_Certificate_Level_Total_15_19_years	T30D	T30c	15-19 years|2001 CENSUS - PERSONS
T12282	C01_P_CL_T_20_24	2001_Census_Persons_Certificate_Level_Total_20_24_years	T30D	T30c	20-24 years|2001 CENSUS - PERSONS
T12283	C01_P_CL_T_25_34	2001_Census_Persons_Certificate_Level_Total_25_34_years	T30D	T30c	25-34 years|2001 CENSUS - PERSONS
T12284	C01_P_CL_T_35_44	2001_Census_Persons_Certificate_Level_Total_35_44_years	T30D	T30c	35-44 years|2001 CENSUS - PERSONS
T12285	C01_P_CL_T_45_54	2001_Census_Persons_Certificate_Level_Total_45_54_years	T30D	T30c	45-54 years|2001 CENSUS - PERSONS
T12286	C01_P_CL_T_55_64	2001_Census_Persons_Certificate_Level_Total_55_64_years	T30D	T30c	55-64 years|2001 CENSUS - PERSONS
T12287	C01_P_CL_T_65_74	2001_Census_Persons_Certificate_Level_Total_65_74_years	T30D	T30c	65-74 years|2001 CENSUS - PERSONS
T12288	C01_P_CL_T_75_84	2001_Census_Persons_Certificate_Level_Total_75_84_years	T30D	T30c	75-84 years|2001 CENSUS - PERSONS
T12289	C01_P_CL_T_85_ov	2001_Census_Persons_Certificate_Level_Total_85_years_and_over	T30D	T30c	85 years and over|2001 CENSUS - PERSONS
T12290	C01_P_CL_T_Tot	2001_Census_Persons_Certificate_Level_Total_Total	T30D	T30c	Total|2001 CENSUS - PERSONS
T12291	C01_P_LE_ID_15_19	2001_Census_Persons_Level_of_education_inadequately_described_15_19_years	T30D	T30c	15-19 years|2001 CENSUS - PERSONS
T12292	C01_P_LE_ID_20_24	2001_Census_Persons_Level_of_education_inadequately_described_20_24_years	T30D	T30c	20-24 years|2001 CENSUS - PERSONS
T12293	C01_P_LE_ID_25_34	2001_Census_Persons_Level_of_education_inadequately_described_25_34_years	T30D	T30c	25-34 years|2001 CENSUS - PERSONS
T12294	C01_P_LE_ID_35_44	2001_Census_Persons_Level_of_education_inadequately_described_35_44_years	T30D	T30c	35-44 years|2001 CENSUS - PERSONS
T12295	C01_P_LE_ID_45_54	2001_Census_Persons_Level_of_education_inadequately_described_45_54_years	T30D	T30c	45-54 years|2001 CENSUS - PERSONS
T12296	C01_P_LE_ID_55_64	2001_Census_Persons_Level_of_education_inadequately_described_55_64_years	T30D	T30c	55-64 years|2001 CENSUS - PERSONS
T12297	C01_P_LE_ID_65_74	2001_Census_Persons_Level_of_education_inadequately_described_65_74_years	T30D	T30c	65-74 years|2001 CENSUS - PERSONS
T12298	C01_P_LE_ID_75_84	2001_Census_Persons_Level_of_education_inadequately_described_75_84_years	T30D	T30c	75-84 years|2001 CENSUS - PERSONS
T12299	C01_P_LE_ID_85o	2001_Census_Persons_Level_of_education_inadequately_described_85_years_and_over	T30D	T30c	85 years and over|2001 CENSUS - PERSONS
T12300	C01_P_LE_ID_Tot	2001_Census_Persons_Level_of_education_inadequately_described_Total	T30D	T30c	Total|2001 CENSUS - PERSONS
T12301	C01_P_LE_NS_15_19	2001_Census_Persons_Level_of_education_not_stated_15_19_years	T30D	T30c	15-19 years|2001 CENSUS - PERSONS
T12302	C01_P_LE_NS_20_24	2001_Census_Persons_Level_of_education_not_stated_20_24_years	T30D	T30c	20-24 years|2001 CENSUS - PERSONS
T12303	C01_P_LE_NS_25_34	2001_Census_Persons_Level_of_education_not_stated_25_34_years	T30D	T30c	25-34 years|2001 CENSUS - PERSONS
T12304	C01_P_LE_NS_35_44	2001_Census_Persons_Level_of_education_not_stated_35_44_years	T30D	T30c	35-44 years|2001 CENSUS - PERSONS
T12305	C01_P_LE_NS_45_54	2001_Census_Persons_Level_of_education_not_stated_45_54_years	T30D	T30c	45-54 years|2001 CENSUS - PERSONS
T12306	C01_P_LE_NS_55_64	2001_Census_Persons_Level_of_education_not_stated_55_64_years	T30D	T30c	55-64 years|2001 CENSUS - PERSONS
T12307	C01_P_LE_NS_65_74	2001_Census_Persons_Level_of_education_not_stated_65_74_years	T30D	T30c	65-74 years|2001 CENSUS - PERSONS
T12308	C01_P_LE_NS_75_84	2001_Census_Persons_Level_of_education_not_stated_75_84_years	T30D	T30c	75-84 years|2001 CENSUS - PERSONS
T12309	C01_P_LE_NS_85_ov	2001_Census_Persons_Level_of_education_not_stated_85_years_and_over	T30D	T30c	85 years and over|2001 CENSUS - PERSONS
T12310	C01_P_LE_NS_T	2001_Census_Persons_Level_of_education_not_stated_Total	T30D	T30c	Total|2001 CENSUS - PERSONS
T12311	C01_P_Tot_15_19_yrs	2001_Census_Persons_Total_15_19_years	T30D	T30c	15-19 years|2001 CENSUS - PERSONS
T12312	C01_P_Tot_20_24_yrs	2001_Census_Persons_Total_20_24_years	T30D	T30c	20-24 years|2001 CENSUS - PERSONS
T12313	C01_P_Tot_25_34_yrs	2001_Census_Persons_Total_25_34_years	T30D	T30c	25-34 years|2001 CENSUS - PERSONS
T12314	C01_P_Tot_35_44_yrs	2001_Census_Persons_Total_35_44_years	T30D	T30c	35-44 years|2001 CENSUS - PERSONS
T12315	C01_P_Tot_45_54_yrs	2001_Census_Persons_Total_45_54_years	T30D	T30c	45-54 years|2001 CENSUS - PERSONS
T12316	C01_P_Tot_55_64_yrs	2001_Census_Persons_Total_55_64_years	T30D	T30c	55-64 years|2001 CENSUS - PERSONS
T12317	C01_P_Tot_65_74_yrs	2001_Census_Persons_Total_65_74_years	T30D	T30c	65-74 years|2001 CENSUS - PERSONS
T12318	C01_P_Tot_75_84_yrs	2001_Census_Persons_Total_75_84_years	T30D	T30c	75-84 years|2001 CENSUS - PERSONS
T12319	C01_P_Tot_85o	2001_Census_Persons_Total_85_years_and_over	T30D	T30c	85 years and over|2001 CENSUS - PERSONS
T12320	C01_P_T_T	2001_Census_Persons_Total_Total	T30D	T30c	Total|2001 CENSUS - PERSONS
T12321	C06_P_Post_Deg_15_19_yrs	2006_Census_Persons_Postgraduate_Degree_Level_15_19_years	T30D	T30c	15-19 years|2006 CENSUS - PERSONS
T12322	C06_P_Post_Deg_20_24_yrs	2006_Census_Persons_Postgraduate_Degree_Level_20_24_years	T30D	T30c	20-24 years|2006 CENSUS - PERSONS
T12323	C06_P_Post_Deg_25_34_yrs	2006_Census_Persons_Postgraduate_Degree_Level_25_34_years	T30D	T30c	25-34 years|2006 CENSUS - PERSONS
T12324	C06_P_Post_Deg_35_44_yrs	2006_Census_Persons_Postgraduate_Degree_Level_35_44_years	T30D	T30c	35-44 years|2006 CENSUS - PERSONS
T12325	C06_P_Post_Deg_45_54_yrs	2006_Census_Persons_Postgraduate_Degree_Level_45_54_years	T30D	T30c	45-54 years|2006 CENSUS - PERSONS
T12326	C06_P_Post_Deg_55_64_yrs	2006_Census_Persons_Postgraduate_Degree_Level_55_64_years	T30D	T30c	55-64 years|2006 CENSUS - PERSONS
T12327	C06_P_Post_Deg_65_74_yrs	2006_Census_Persons_Postgraduate_Degree_Level_65_74_years	T30D	T30c	65-74 years|2006 CENSUS - PERSONS
T12328	C06_P_Post_Deg_75_84_yrs	2006_Census_Persons_Postgraduate_Degree_Level_75_84_years	T30D	T30c	75-84 years|2006 CENSUS - PERSONS
T12329	C06_P_Post_Deg_85o	2006_Census_Persons_Postgraduate_Degree_Level_85_years_and_over	T30D	T30c	85 years and over|2006 CENSUS - PERSONS
T12330	C06_P_Post_Deg_Tot	2006_Census_Persons_Postgraduate_Degree_Level_Total	T30D	T30c	Total|2006 CENSUS - PERSONS
T12331	C06_P_GrDip_GrCe_15_19	2006_Census_Persons_Graduate_Diploma_and_Graduate_Certificate_Level_15_19_years	T30D	T30c	15-19 years|2006 CENSUS - PERSONS
T12332	C06_P_GrDip_GrCe_20_24	2006_Census_Persons_Graduate_Diploma_and_Graduate_Certificate_Level_20_24_years	T30D	T30c	20-24 years|2006 CENSUS - PERSONS
T12333	C06_P_GrDip_GrCe_25_34	2006_Census_Persons_Graduate_Diploma_and_Graduate_Certificate_Level_25_34_years	T30D	T30c	25-34 years|2006 CENSUS - PERSONS
T12334	C06_P_GrDip_GrCe_35_44	2006_Census_Persons_Graduate_Diploma_and_Graduate_Certificate_Level_35_44_years	T30D	T30c	35-44 years|2006 CENSUS - PERSONS
T12335	C06_P_GrDip_GrCe_45_54	2006_Census_Persons_Graduate_Diploma_and_Graduate_Certificate_Level_45_54_years	T30D	T30c	45-54 years|2006 CENSUS - PERSONS
T12336	C06_P_GrDip_GrCe_55_64	2006_Census_Persons_Graduate_Diploma_and_Graduate_Certificate_Level_55_64_years	T30D	T30c	55-64 years|2006 CENSUS - PERSONS
T12337	C06_P_GrDip_GrCe_65_74	2006_Census_Persons_Graduate_Diploma_and_Graduate_Certificate_Level_65_74_years	T30D	T30c	65-74 years|2006 CENSUS - PERSONS
T12338	C06_P_GrDip_GrCe_75_84	2006_Census_Persons_Graduate_Diploma_and_Graduate_Certificate_Level_75_84_years	T30D	T30c	75-84 years|2006 CENSUS - PERSONS
T12339	C06_P_GrDip_GrCe_85ov	2006_Census_Persons_Graduate_Diploma_and_Graduate_Certificate_Level_85_years_and_over	T30D	T30c	85 years and over|2006 CENSUS - PERSONS
T12340	C06_P_GrDip_GrCe_Tot	2006_Census_Persons_Graduate_Diploma_and_Graduate_Certificate_Level_Total	T30D	T30c	Total|2006 CENSUS - PERSONS
T12341	C06_P_BD_15_19	2006_Census_Persons_Bachelor_Degree_Level_15_19_years	T30D	T30c	15-19 years|2006 CENSUS - PERSONS
T12342	C06_P_BD_20_24	2006_Census_Persons_Bachelor_Degree_Level_20_24_years	T30D	T30c	20-24 years|2006 CENSUS - PERSONS
T12343	C06_P_BD_25_34	2006_Census_Persons_Bachelor_Degree_Level_25_34_years	T30D	T30c	25-34 years|2006 CENSUS - PERSONS
T12344	C06_P_BD_35_44	2006_Census_Persons_Bachelor_Degree_Level_35_44_years	T30D	T30c	35-44 years|2006 CENSUS - PERSONS
T12345	C06_P_BD_45_54	2006_Census_Persons_Bachelor_Degree_Level_45_54_years	T30D	T30c	45-54 years|2006 CENSUS - PERSONS
T12346	C06_P_BD_55_64	2006_Census_Persons_Bachelor_Degree_Level_55_64_years	T30D	T30c	55-64 years|2006 CENSUS - PERSONS
T12347	C06_P_BD_65_74	2006_Census_Persons_Bachelor_Degree_Level_65_74_years	T30D	T30c	65-74 years|2006 CENSUS - PERSONS
T12348	C06_P_BD_75_84	2006_Census_Persons_Bachelor_Degree_Level_75_84_years	T30D	T30c	75-84 years|2006 CENSUS - PERSONS
T12349	C06_P_BD_85o	2006_Census_Persons_Bachelor_Degree_Level_85_years_and_over	T30D	T30c	85 years and over|2006 CENSUS - PERSONS
T12350	C06_P_BD_Tot	2006_Census_Persons_Bachelor_Degree_Level_Total	T30D	T30c	Total|2006 CENSUS - PERSONS
T12351	C06_P_AdD_DL_15_19	2006_Census_Persons_Advanced_Diploma_and_Diploma_Level_15_19_years	T30E	T30c	15-19 years|2006 CENSUS - PERSONS
T12352	C06_P_AdD_DL_20_24	2006_Census_Persons_Advanced_Diploma_and_Diploma_Level_20_24_years	T30E	T30c	20-24 years|2006 CENSUS - PERSONS
T12353	C06_P_AdD_DL_25_34	2006_Census_Persons_Advanced_Diploma_and_Diploma_Level_25_34_years	T30E	T30c	25-34 years|2006 CENSUS - PERSONS
T12354	C06_P_AdD_DL_35_44	2006_Census_Persons_Advanced_Diploma_and_Diploma_Level_35_44_years	T30E	T30c	35-44 years|2006 CENSUS - PERSONS
T12355	C06_P_AdD_DL_45_54	2006_Census_Persons_Advanced_Diploma_and_Diploma_Level_45_54_years	T30E	T30c	45-54 years|2006 CENSUS - PERSONS
T12356	C06_P_AdD_DL_55_64	2006_Census_Persons_Advanced_Diploma_and_Diploma_Level_55_64_years	T30E	T30c	55-64 years|2006 CENSUS - PERSONS
T12357	C06_P_AdD_DL_65_74	2006_Census_Persons_Advanced_Diploma_and_Diploma_Level_65_74_years	T30E	T30c	65-74 years|2006 CENSUS - PERSONS
T12358	C06_P_AdD_DL_75_84	2006_Census_Persons_Advanced_Diploma_and_Diploma_Level_75_84_years	T30E	T30c	75-84 years|2006 CENSUS - PERSONS
T12359	C06_P_AdD_DL_85o	2006_Census_Persons_Advanced_Diploma_and_Diploma_Level_85_years_and_over	T30E	T30c	85 years and over|2006 CENSUS - PERSONS
T12360	C06_P_AdD_DL_Tot	2006_Census_Persons_Advanced_Diploma_and_Diploma_Level_Total	T30E	T30c	Total|2006 CENSUS - PERSONS
T12361	C06_P_CL_CL_nfd_15_19	2006_Census_Persons_Certificate_Level_Certificate_Level_nfd_15_19_years	T30E	T30c	15-19 years|2006 CENSUS - PERSONS
T12362	C06_P_CL_CL_nfd_20_24	2006_Census_Persons_Certificate_Level_Certificate_Level_nfd_20_24_years	T30E	T30c	20-24 years|2006 CENSUS - PERSONS
T12363	C06_P_CL_CL_nfd_25_34	2006_Census_Persons_Certificate_Level_Certificate_Level_nfd_25_34_years	T30E	T30c	25-34 years|2006 CENSUS - PERSONS
T12364	C06_P_CL_CL_nfd_35_44	2006_Census_Persons_Certificate_Level_Certificate_Level_nfd_35_44_years	T30E	T30c	35-44 years|2006 CENSUS - PERSONS
T12365	C06_P_CL_CL_nfd_45_54	2006_Census_Persons_Certificate_Level_Certificate_Level_nfd_45_54_years	T30E	T30c	45-54 years|2006 CENSUS - PERSONS
T12366	C06_P_CL_CL_nfd_55_64	2006_Census_Persons_Certificate_Level_Certificate_Level_nfd_55_64_years	T30E	T30c	55-64 years|2006 CENSUS - PERSONS
T12367	C06_P_CL_CL_nfd_65_74	2006_Census_Persons_Certificate_Level_Certificate_Level_nfd_65_74_years	T30E	T30c	65-74 years|2006 CENSUS - PERSONS
T12368	C06_P_CL_CL_nfd_75_84	2006_Census_Persons_Certificate_Level_Certificate_Level_nfd_75_84_years	T30E	T30c	75-84 years|2006 CENSUS - PERSONS
T12369	C06_P_CL_CL_nfd_85_ov	2006_Census_Persons_Certificate_Level_Certificate_Level_nfd_85_years_and_over	T30E	T30c	85 years and over|2006 CENSUS - PERSONS
T12370	C06_P_CL_CL_nfd_Tot	2006_Census_Persons_Certificate_Level_Certificate_Level_nfd_Total	T30E	T30c	Total|2006 CENSUS - PERSONS
T12371	C06_P_CL_C_III_IV_15_19	2006_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_15_19_years	T30E	T30c	15-19 years|2006 CENSUS - PERSONS
T12372	C06_P_CL_C_III_IV_20_24	2006_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_20_24_years	T30E	T30c	20-24 years|2006 CENSUS - PERSONS
T12373	C06_P_CL_C_III_IV_25_34	2006_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_25_34_years	T30E	T30c	25-34 years|2006 CENSUS - PERSONS
T12374	C06_P_CL_C_III_IV_35_44	2006_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_35_44_years	T30E	T30c	35-44 years|2006 CENSUS - PERSONS
T12375	C06_P_CL_C_III_IV_45_54	2006_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_45_54_years	T30E	T30c	45-54 years|2006 CENSUS - PERSONS
T12376	C06_P_CL_C_III_IV_55_64	2006_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_55_64_years	T30E	T30c	55-64 years|2006 CENSUS - PERSONS
T12377	C06_P_CL_C_III_IV_65_74	2006_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_65_74_years	T30E	T30c	65-74 years|2006 CENSUS - PERSONS
T12378	C06_P_CL_C_III_IV_75_84	2006_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_75_84_years	T30E	T30c	75-84 years|2006 CENSUS - PERSONS
T12379	C06_P_CL_C_III_IV_85_ov	2006_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_85_years_and_over	T30E	T30c	85 years and over|2006 CENSUS - PERSONS
T12380	C06_P_CL_C_III_IV_Tot	2006_Census_Persons_Certificate_Level_Certificate_III_and_IV_Level_Total	T30E	T30c	Total|2006 CENSUS - PERSONS
T12381	C06_P_CL_C_I_II_15_19	2006_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_15_19_years	T30E	T30c	15-19 years|2006 CENSUS - PERSONS
T12382	C06_P_CL_C_I_II_20_24	2006_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_20_24_years	T30E	T30c	20-24 years|2006 CENSUS - PERSONS
T12383	C06_P_CL_C_I_II_25_34	2006_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_25_34_years	T30E	T30c	25-34 years|2006 CENSUS - PERSONS
T12384	C06_P_CL_C_I_II_35_44	2006_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_35_44_years	T30E	T30c	35-44 years|2006 CENSUS - PERSONS
T12385	C06_P_CL_C_I_II_45_54	2006_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_45_54_years	T30E	T30c	45-54 years|2006 CENSUS - PERSONS
T12386	C06_P_CL_C_I_II_55_64	2006_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_55_64_years	T30E	T30c	55-64 years|2006 CENSUS - PERSONS
T12387	C06_P_CL_C_I_II_65_74	2006_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_65_74_years	T30E	T30c	65-74 years|2006 CENSUS - PERSONS
T12388	C06_P_CL_C_I_II_75_84	2006_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_75_84_years	T30E	T30c	75-84 years|2006 CENSUS - PERSONS
T12389	C06_P_CL_C_I_II_85_ov	2006_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_85_years_and_over	T30E	T30c	85 years and over|2006 CENSUS - PERSONS
T12390	C06_P_CL_C_I_II_Tot	2006_Census_Persons_Certificate_Level_Certificate_I_and_II_Level_Total	T30E	T30c	Total|2006 CENSUS - PERSONS
T12391	C06_P_CL_T_15_19	2006_Census_Persons_Certificate_Level_Total_15_19_years	T30E	T30c	15-19 years|2006 CENSUS - PERSONS
T12392	C06_P_CL_T_20_24	2006_Census_Persons_Certificate_Level_Total_20_24_years	T30E	T30c	20-24 years|2006 CENSUS - PERSONS
T12393	C06_P_CL_T_25_34	2006_Census_Persons_Certificate_Level_Total_25_34_years	T30E	T30c	25-34 years|2006 CENSUS - PERSONS
T12394	C06_P_CL_T_35_44	2006_Census_Persons_Certificate_Level_Total_35_44_years	T30E	T30c	35-44 years|2006 CENSUS - PERSONS
T12395	C06_P_CL_T_45_54	2006_Census_Persons_Certificate_Level_Total_45_54_years	T30E	T30c	45-54 years|2006 CENSUS - PERSONS
T12396	C06_P_CL_T_55_64	2006_Census_Persons_Certificate_Level_Total_55_64_years	T30E	T30c	55-64 years|2006 CENSUS - PERSONS
T12397	C06_P_CL_T_65_74	2006_Census_Persons_Certificate_Level_Total_65_74_years	T30E	T30c	65-74 years|2006 CENSUS - PERSONS
T12398	C06_P_CL_T_75_84	2006_Census_Persons_Certificate_Level_Total_75_84_years	T30E	T30c	75-84 years|2006 CENSUS - PERSONS
T12399	C06_P_CL_T_85_ov	2006_Census_Persons_Certificate_Level_Total_85_years_and_over	T30E	T30c	85 years and over|2006 CENSUS - PERSONS
T12400	C06_P_CL_T_Tot	2006_Census_Persons_Certificate_Level_Total_Total	T30E	T30c	Total|2006 CENSUS - PERSONS
T12401	C06_P_LE_ID_15_19	2006_Census_Persons_Level_of_education_inadequately_described_15_19_years	T30E	T30c	15-19 years|2006 CENSUS - PERSONS
T12402	C06_P_LE_ID_20_24	2006_Census_Persons_Level_of_education_inadequately_described_20_24_years	T30E	T30c	20-24 years|2006 CENSUS - PERSONS
T12403	C06_P_LE_ID_25_34	2006_Census_Persons_Level_of_education_inadequately_described_25_34_years	T30E	T30c	25-34 years|2006 CENSUS - PERSONS
T12404	C06_P_LE_ID_35_44	2006_Census_Persons_Level_of_education_inadequately_described_35_44_years	T30E	T30c	35-44 years|2006 CENSUS - PERSONS
T12405	C06_P_LE_ID_45_54	2006_Census_Persons_Level_of_education_inadequately_described_45_54_years	T30E	T30c	45-54 years|2006 CENSUS - PERSONS
T12406	C06_P_LE_ID_55_64	2006_Census_Persons_Level_of_education_inadequately_described_55_64_years	T30E	T30c	55-64 years|2006 CENSUS - PERSONS
T12407	C06_P_LE_ID_65_74	2006_Census_Persons_Level_of_education_inadequately_described_65_74_years	T30E	T30c	65-74 years|2006 CENSUS - PERSONS
T12408	C06_P_LE_ID_75_84	2006_Census_Persons_Level_of_education_inadequately_described_75_84_years	T30E	T30c	75-84 years|2006 CENSUS - PERSONS
T12409	C06_P_LE_ID_85o	2006_Census_Persons_Level_of_education_inadequately_described_85_years_and_over	T30E	T30c	85 years and over|2006 CENSUS - PERSONS
T12410	C06_P_LE_ID_Tot	2006_Census_Persons_Level_of_education_inadequately_described_Total	T30E	T30c	Total|2006 CENSUS - PERSONS
T12411	C06_P_LE_NS_15_19	2006_Census_Persons_Level_of_education_not_stated_15_19_years	T30E	T30c	15-19 years|2006 CENSUS - PERSONS
