Sequential	Short	Long	DataPack file	Profile table	Column heading description in profile
X14160	M_Educat_Occ_MOD	Males_Education_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|MALES
X14161	M_Educat_Occ_Lab	Males_Education_Occupation_Labourers	X35A	X35a	Occupation: Labourers|MALES
X14162	M_Educat_Occ_IDNS	Males_Education_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|MALES
X14163	M_Educat_Total	Males_Education_Total	X35A	X35a	Total|MALES
X14164	M_ManagCom_Occ_Mng	Males_Management_and_Commerce_Occupation_Managers	X35A	X35a	Occupation: Managers|MALES
X14165	M_ManagCom_Occ_Pro	Males_Management_and_Commerce_Occupation_Professionals	X35A	X35a	Occupation: Professionals|MALES
X14166	M_ManagCom_Occ_TTW	Males_Management_and_Commerce_Occupation_Technicians_and_trades_workers	X35A	X35a	Occupation: Technicians & trades workers|MALES
X14167	M_ManagCom_Occ_CPS	Males_Management_and_Commerce_Occupation_Community_and_personal_service_workers	X35A	X35a	Occupation: Community & personal service workers|MALES
X14168	M_ManagCom_Occ_CA	Males_Management_and_Commerce_Occupation_Clerical_and_administrative_workers	X35A	X35a	Occupation: Clerical & administrative workers|MALES
X14169	M_ManagCom_Occ_Sal	Males_Management_and_Commerce_Occupation_Sales_workers	X35A	X35a	Occupation: Sales workers|MALES
X14170	M_ManagCom_Occ_MOD	Males_Management_and_Commerce_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|MALES
X14171	M_ManagCom_Occ_Lab	Males_Management_and_Commerce_Occupation_Labourers	X35A	X35a	Occupation: Labourers|MALES
X14172	M_ManagCom_Occ_IDNS	Males_Management_and_Commerce_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|MALES
X14173	M_ManagCom_Total	Males_Management_and_Commerce_Total	X35A	X35a	Total|MALES
X14174	M_SocietCultu_Occ_Mng	Males_Society_and_Culture_Occupation_Managers	X35A	X35a	Occupation: Managers|MALES
X14175	M_SocietCultu_Occ_Pro	Males_Society_and_Culture_Occupation_Professionals	X35A	X35a	Occupation: Professionals|MALES
X14176	M_SocietCultu_Occ_TTW	Males_Society_and_Culture_Occupation_Technicians_and_trades_workers	X35A	X35a	Occupation: Technicians & trades workers|MALES
X14177	M_SocietCultu_Occ_CPS	Males_Society_and_Culture_Occupation_Community_and_personal_service_workers	X35A	X35a	Occupation: Community & personal service workers|MALES
X14178	M_SocietCultu_Occ_CA	Males_Society_and_Culture_Occupation_Clerical_and_administrative_workers	X35A	X35a	Occupation: Clerical & administrative workers|MALES
X14179	M_SocietCultu_Occ_Sal	Males_Society_and_Culture_Occupation_Sales_workers	X35A	X35a	Occupation: Sales workers|MALES
X14180	M_SocietCultu_Occ_MOD	Males_Society_and_Culture_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|MALES
X14181	M_SocietCultu_Occ_Lab	Males_Society_and_Culture_Occupation_Labourers	X35A	X35a	Occupation: Labourers|MALES
X14182	M_SocietCultu_Occ_IDNS	Males_Society_and_Culture_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|MALES
X14183	M_SocietCultu_Total	Males_Society_and_Culture_Total	X35A	X35a	Total|MALES
X14184	M_CreatArt_Occ_Mng	Males_Creative_Arts_Occupation_Managers	X35A	X35a	Occupation: Managers|MALES
X14185	M_CreatArt_Occ_Pro	Males_Creative_Arts_Occupation_Professionals	X35A	X35a	Occupation: Professionals|MALES
X14186	M_CreatArt_Occ_TTW	Males_Creative_Arts_Occupation_Technicians_and_trades_workers	X35A	X35a	Occupation: Technicians & trades workers|MALES
X14187	M_CreatArt_Occ_CPS	Males_Creative_Arts_Occupation_Community_and_personal_service_workers	X35A	X35a	Occupation: Community & personal service workers|MALES
X14188	M_CreatArt_Occ_CA	Males_Creative_Arts_Occupation_Clerical_and_administrative_workers	X35A	X35a	Occupation: Clerical & administrative workers|MALES
X14189	M_CreatArt_Occ_Sal	Males_Creative_Arts_Occupation_Sales_workers	X35A	X35a	Occupation: Sales workers|MALES
X14190	M_CreatArt_Occ_MOD	Males_Creative_Arts_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|MALES
X14191	M_CreatArt_Occ_Lab	Males_Creative_Arts_Occupation_Labourers	X35A	X35a	Occupation: Labourers|MALES
X14192	M_CreatArt_Occ_IDNS	Males_Creative_Arts_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|MALES
X14193	M_CreatArt_Total	Males_Creative_Arts_Total	X35A	X35a	Total|MALES
X14194	M_FoodHospPersServ_Occ_Mng	Males_Food_Hospitality_and_Personal_Services_Occupation_Managers	X35A	X35a	Occupation: Managers|MALES
X14195	M_FoodHospPersServ_Occ_Pro	Males_Food_Hospitality_and_Personal_Services_Occupation_Professionals	X35A	X35a	Occupation: Professionals|MALES
X14196	M_FoodHospPersServ_Occ_TTW	Males_Food_Hospitality_and_Personal_Services_Occupation_Technicians_and_trades_workers	X35A	X35a	Occupation: Technicians & trades workers|MALES
X14197	M_FoodHospPersServ_Occ_CPS	Males_Food_Hospitality_and_Personal_Services_Occupation_Community_and_personal_service_workers	X35A	X35a	Occupation: Community & personal service workers|MALES
X14198	M_FoodHospPersServ_Occ_CA	Males_Food_Hospitality_and_Personal_Services_Occupation_Clerical_and_administrative_workers	X35A	X35a	Occupation: Clerical & administrative workers|MALES
X14199	M_FoodHospPersServ_Occ_Sal	Males_Food_Hospitality_and_Personal_Services_Occupation_Sales_workers	X35A	X35a	Occupation: Sales workers|MALES
X14200	M_FoodHospPersServ_Occ_MOD	Males_Food_Hospitality_and_Personal_Services_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|MALES
X14201	M_FoodHospPersServ_Occ_Lab	Males_Food_Hospitality_and_Personal_Services_Occupation_Labourers	X35A	X35a	Occupation: Labourers|MALES
X14202	M_FoodHospPersServ_Occ_IDNS	Males_Food_Hospitality_and_Personal_Services_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|MALES
X14203	M_FoodHospPersServ_Total	Males_Food_Hospitality_and_Personal_Services_Total	X35A	X35a	Total|MALES
X14204	M_MixFieldProg_Occ_Mng	Males_Mixed_Field_Programmes_Occupation_Managers	X35A	X35a	Occupation: Managers|MALES
X14205	M_MixFieldProg_Occ_Pro	Males_Mixed_Field_Programmes_Occupation_Professionals	X35A	X35a	Occupation: Professionals|MALES
X14206	M_MixFieldProg_Occ_TTW	Males_Mixed_Field_Programmes_Occupation_Technicians_and_trades_workers	X35A	X35a	Occupation: Technicians & trades workers|MALES
X14207	M_MixFieldProg_Occ_CPS	Males_Mixed_Field_Programmes_Occupation_Community_and_personal_service_workers	X35A	X35a	Occupation: Community & personal service workers|MALES
X14208	M_MixFieldProg_Occ_CA	Males_Mixed_Field_Programmes_Occupation_Clerical_and_administrative_workers	X35A	X35a	Occupation: Clerical & administrative workers|MALES
X14209	M_MixFieldProg_Occ_Sal	Males_Mixed_Field_Programmes_Occupation_Sales_workers	X35A	X35a	Occupation: Sales workers|MALES
X14210	M_MixFieldProg_Occ_MOD	Males_Mixed_Field_Programmes_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|MALES
X14211	M_MixFieldProg_Occ_Lab	Males_Mixed_Field_Programmes_Occupation_Labourers	X35A	X35a	Occupation: Labourers|MALES
X14212	M_MixFieldProg_Occ_IDNS	Males_Mixed_Field_Programmes_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|MALES
X14213	M_MixFieldProg_Total	Males_Mixed_Field_Programmes_Total	X35A	X35a	Total|MALES
X14214	M_FS_ID_Occ_Mng	Males_Field_of_study_inadequately_described_Occupation_Managers	X35A	X35a	Occupation: Managers|MALES
X14215	M_FS_ID_Occ_Pro	Males_Field_of_study_inadequately_described_Occupation_Professionals	X35A	X35a	Occupation: Professionals|MALES
X14216	M_FS_ID_Occ_TTW	Males_Field_of_study_inadequately_described_Occupation_Technicians_and_trades_workers	X35A	X35a	Occupation: Technicians & trades workers|MALES
X14217	M_FS_ID_Occ_CPS	Males_Field_of_study_inadequately_described_Occupation_Community_and_personal_service_workers	X35A	X35a	Occupation: Community & personal service workers|MALES
X14218	M_FS_ID_Occ_CA	Males_Field_of_study_inadequately_described_Occupation_Clerical_and_administrative_workers	X35A	X35a	Occupation: Clerical & administrative workers|MALES
X14219	M_FS_ID_Occ_Sal	Males_Field_of_study_inadequately_described_Occupation_Sales_workers	X35A	X35a	Occupation: Sales workers|MALES
X14220	M_FS_ID_Occ_MOD	Males_Field_of_study_inadequately_described_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|MALES
X14221	M_FS_ID_Occ_Lab	Males_Field_of_study_inadequately_described_Occupation_Labourers	X35A	X35a	Occupation: Labourers|MALES
X14222	M_FS_ID_Occ_IDNS	Males_Field_of_study_inadequately_described_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|MALES
X14223	M_FS_ID_Total	Males_Field_of_study_inadequately_described_Total	X35A	X35a	Total|MALES
X14224	M_FS_NS_Occ_Mng	Males_Field_of_study_not_stated_Occupation_Managers	X35A	X35a	Occupation: Managers|MALES
X14225	M_FS_NS_Occ_Pro	Males_Field_of_study_not_stated_Occupation_Professionals	X35A	X35a	Occupation: Professionals|MALES
X14226	M_FS_NS_Occ_TTW	Males_Field_of_study_not_stated_Occupation_Technicians_and_trades_workers	X35A	X35a	Occupation: Technicians & trades workers|MALES
X14227	M_FS_NS_Occ_CPS	Males_Field_of_study_not_stated_Occupation_Community_and_personal_service_workers	X35A	X35a	Occupation: Community & personal service workers|MALES
X14228	M_FS_NS_Occ_CA	Males_Field_of_study_not_stated_Occupation_Clerical_and_administrative_workers	X35A	X35a	Occupation: Clerical & administrative workers|MALES
X14229	M_FS_NS_Occ_Sal	Males_Field_of_study_not_stated_Occupation_Sales_workers	X35A	X35a	Occupation: Sales workers|MALES
X14230	M_FS_NS_Occ_MOD	Males_Field_of_study_not_stated_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|MALES
X14231	M_FS_NS_Occ_Lab	Males_Field_of_study_not_stated_Occupation_Labourers	X35A	X35a	Occupation: Labourers|MALES
X14232	M_FS_NS_Occ_IDNS	Males_Field_of_study_not_stated_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|MALES
X14233	M_FS_NS_Total	Males_Field_of_study_not_stated_Total	X35A	X35a	Total|MALES
X14234	M_Tot_Occ_Mng	Males_Total_Occupation_Managers	X35A	X35a	Occupation: Managers|MALES
X14235	M_Tot_Occ_Pro	Males_Total_Occupation_Professionals	X35A	X35a	Occupation: Professionals|MALES
X14236	M_Tot_Occ_TTW	Males_Total_Occupation_Technicians_and_trades_workers	X35A	X35a	Occupation: Technicians & trades workers|MALES
X14237	M_Tot_Occ_CPS	Males_Total_Occupation_Community_and_personal_service_workers	X35A	X35a	Occupation: Community & personal service workers|MALES
X14238	M_Tot_Occ_CA	Males_Total_Occupation_Clerical_and_administrative_workers	X35A	X35a	Occupation: Clerical & administrative workers|MALES
X14239	M_Tot_Occ_Sal	Males_Total_Occupation_Sales_workers	X35A	X35a	Occupation: Sales workers|MALES
X14240	M_Tot_Occ_MOD	Males_Total_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|MALES
X14241	M_Tot_Occ_Lab	Males_Total_Occupation_Labourers	X35A	X35a	Occupation: Labourers|MALES
X14242	M_Tot_Occ_IDNS	Males_Total_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|MALES
X14243	M_Total_Total	Males_Total_Total	X35A	X35a	Total|MALES
X14244	F_NatPhySci_Occ_Mng	Females_Natural_and_Physical_Sciences_Occupation_Managers	X35A	X35a	Occupation: Managers|FEMALES
X14245	F_NatPhySci_Occ_Pro	Females_Natural_and_Physical_Sciences_Occupation_Professionals	X35A	X35a	Occupation: Professionals|FEMALES
X14246	F_NatPhySci_Occ_TTW	Females_Natural_and_Physical_Sciences_Occupation_Technicians_and_trades_workers	X35A	X35a	Occupation: Technicians & trades workers|FEMALES
X14247	F_NatPhySci_Occ_CPS	Females_Natural_and_Physical_Sciences_Occupation_Community_and_personal_service_workers	X35A	X35a	Occupation: Community & personal service workers|FEMALES
X14248	F_NatPhySci_Occ_CA	Females_Natural_and_Physical_Sciences_Occupation_Clerical_and_administrative_workers	X35A	X35a	Occupation: Clerical & administrative workers|FEMALES
X14249	F_NatPhySci_Occ_Sal	Females_Natural_and_Physical_Sciences_Occupation_Sales_workers	X35A	X35a	Occupation: Sales workers|FEMALES
X14250	F_NatPhySci_Occ_MOD	Females_Natural_and_Physical_Sciences_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|FEMALES
X14251	F_NatPhySci_Occ_Lab	Females_Natural_and_Physical_Sciences_Occupation_Labourers	X35A	X35a	Occupation: Labourers|FEMALES
X14252	F_NatPhySci_Occ_IDNS	Females_Natural_and_Physical_Sciences_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|FEMALES
X14253	F_NatPhySci_Total	Females_Natural_and_Physical_Sciences_Total	X35A	X35a	Total|FEMALES
X14254	F_InfoTechn_Occ_Mng	Females_Information_Technology_Occupation_Managers	X35A	X35a	Occupation: Managers|FEMALES
X14255	F_InfoTechn_Occ_Pro	Females_Information_Technology_Occupation_Professionals	X35A	X35a	Occupation: Professionals|FEMALES
X14256	F_InfoTechn_Occ_TTW	Females_Information_Technology_Occupation_Technicians_and_trades_workers	X35A	X35a	Occupation: Technicians & trades workers|FEMALES
X14257	F_InfoTechn_Occ_CPS	Females_Information_Technology_Occupation_Community_and_personal_service_workers	X35A	X35a	Occupation: Community & personal service workers|FEMALES
X14258	F_InfoTechn_Occ_CA	Females_Information_Technology_Occupation_Clerical_and_administrative_workers	X35A	X35a	Occupation: Clerical & administrative workers|FEMALES
X14259	F_InfoTechn_Occ_Sal	Females_Information_Technology_Occupation_Sales_workers	X35A	X35a	Occupation: Sales workers|FEMALES
X14260	F_InfoTechn_Occ_MOD	Females_Information_Technology_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|FEMALES
X14261	F_InfoTechn_Occ_Lab	Females_Information_Technology_Occupation_Labourers	X35A	X35a	Occupation: Labourers|FEMALES
X14262	F_InfoTechn_Occ_IDNS	Females_Information_Technology_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|FEMALES
X14263	F_InfoTechn_Total	Females_Information_Technology_Total	X35A	X35a	Total|FEMALES
X14264	F_EngRelTech_Occ_Mng	Females_Engineering_and_Related_Technologies_Occupation_Managers	X35A	X35a	Occupation: Managers|FEMALES
X14265	F_EngRelTech_Occ_Pro	Females_Engineering_and_Related_Technologies_Occupation_Professionals	X35A	X35a	Occupation: Professionals|FEMALES
X14266	F_EngRelTech_Occ_TTW	Females_Engineering_and_Related_Technologies_Occupation_Technicians_and_trades_workers	X35A	X35a	Occupation: Technicians & trades workers|FEMALES
X14267	F_EngRelTech_Occ_CPS	Females_Engineering_and_Related_Technologies_Occupation_Community_and_personal_service_workers	X35A	X35a	Occupation: Community & personal service workers|FEMALES
X14268	F_EngRelTech_Occ_CA	Females_Engineering_and_Related_Technologies_Occupation_Clerical_and_administrative_workers	X35A	X35a	Occupation: Clerical & administrative workers|FEMALES
X14269	F_EngRelTech_Occ_Sal	Females_Engineering_and_Related_Technologies_Occupation_Sales_workers	X35A	X35a	Occupation: Sales workers|FEMALES
X14270	F_EngRelTech_Occ_MOD	Females_Engineering_and_Related_Technologies_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|FEMALES
X14271	F_EngRelTech_Occ_Lab	Females_Engineering_and_Related_Technologies_Occupation_Labourers	X35A	X35a	Occupation: Labourers|FEMALES
X14272	F_EngRelTech_Occ_IDNS	Females_Engineering_and_Related_Technologies_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|FEMALES
X14273	F_EngRelTech_Total	Females_Engineering_and_Related_Technologies_Total	X35A	X35a	Total|FEMALES
X14274	F_ArchitBuild_Occ_Mng	Females_Architecture_and_Building_Occupation_Managers	X35A	X35a	Occupation: Managers|FEMALES
X14275	F_ArchitBuild_Occ_Pro	Females_Architecture_and_Building_Occupation_Professionals	X35A	X35a	Occupation: Professionals|FEMALES
X14276	F_ArchitBuild_Occ_TTW	Females_Architecture_and_Building_Occupation_Technicians_and_trades_workers	X35A	X35a	Occupation: Technicians & trades workers|FEMALES
X14277	F_ArchitBuild_Occ_CPS	Females_Architecture_and_Building_Occupation_Community_and_personal_service_workers	X35A	X35a	Occupation: Community & personal service workers|FEMALES
X14278	F_ArchitBuild_Occ_CA	Females_Architecture_and_Building_Occupation_Clerical_and_administrative_workers	X35A	X35a	Occupation: Clerical & administrative workers|FEMALES
X14279	F_ArchitBuild_Occ_Sal	Females_Architecture_and_Building_Occupation_Sales_workers	X35A	X35a	Occupation: Sales workers|FEMALES
X14280	F_ArchitBuild_Occ_MOD	Females_Architecture_and_Building_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|FEMALES
X14281	F_ArchitBuild_Occ_Lab	Females_Architecture_and_Building_Occupation_Labourers	X35A	X35a	Occupation: Labourers|FEMALES
X14282	F_ArchitBuild_Occ_IDNS	Females_Architecture_and_Building_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|FEMALES
X14283	F_ArchitBuild_Total	Females_Architecture_and_Building_Total	X35A	X35a	Total|FEMALES
X14284	F_AgriEnviRelStu_Occ_Mng	Females_Agriculture_Environmental_and_Related_Studies_Occupation_Managers	X35A	X35a	Occupation: Managers|FEMALES
X14285	F_AgriEnviRelStu_Occ_Pro	Females_Agriculture_Environmental_and_Related_Studies_Occupation_Professionals	X35A	X35a	Occupation: Professionals|FEMALES
X14286	F_AgriEnviRelStu_Occ_TTW	Females_Agriculture_Environmental_and_Related_Studies_Occupation_Technicians_and_trades_workers	X35A	X35a	Occupation: Technicians & trades workers|FEMALES
X14287	F_AgriEnviRelStu_Occ_CPS	Females_Agriculture_Environmental_and_Related_Studies_Occupation_Community_and_personal_service_workers	X35A	X35a	Occupation: Community & personal service workers|FEMALES
X14288	F_AgriEnviRelStu_Occ_CA	Females_Agriculture_Environmental_and_Related_Studies_Occupation_Clerical_and_administrative_workers	X35A	X35a	Occupation: Clerical & administrative workers|FEMALES
X14289	F_AgriEnviRelStu_Occ_Sal	Females_Agriculture_Environmental_and_Related_Studies_Occupation_Sales_workers	X35A	X35a	Occupation: Sales workers|FEMALES
X14290	F_AgriEnviRelStu_Occ_MOD	Females_Agriculture_Environmental_and_Related_Studies_Occupation_Machinery_operators_and_drivers	X35A	X35a	Occupation: Machinery operators & drivers|FEMALES
X14291	F_AgriEnviRelStu_Occ_Lab	Females_Agriculture_Environmental_and_Related_Studies_Occupation_Labourers	X35A	X35a	Occupation: Labourers|FEMALES
X14292	F_AgriEnviRelStu_Occ_IDNS	Females_Agriculture_Environmental_and_Related_Studies_Occupation_Inadequately_described_Not_stated	X35A	X35a	Occupation: Inadequately described/ Not stated|FEMALES
X14293	F_AgriEnviRelStu_Total	Females_Agriculture_Environmental_and_Related_Studies_Total	X35A	X35a	Total|FEMALES
X14294	F_Health_Occ_Mng	Females_Health_Occupation_Managers	X35B	X35a	Occupation: Managers|FEMALES
X14295	F_Health_Occ_Pro	Females_Health_Occupation_Professionals	X35B	X35a	Occupation: Professionals|FEMALES
X14296	F_Health_Occ_TTW	Females_Health_Occupation_Technicians_and_trades_workers	X35B	X35a	Occupation: Technicians & trades workers|FEMALES
X14297	F_Health_Occ_CPS	Females_Health_Occupation_Community_and_personal_service_workers	X35B	X35a	Occupation: Community & personal service workers|FEMALES
X14298	F_Health_Occ_CA	Females_Health_Occupation_Clerical_and_administrative_workers	X35B	X35a	Occupation: Clerical & administrative workers|FEMALES
X14299	F_Health_Occ_Sal	Females_Health_Occupation_Sales_workers	X35B	X35a	Occupation: Sales workers|FEMALES
X14300	F_Health_Occ_MOD	Females_Health_Occupation_Machinery_operators_and_drivers	X35B	X35a	Occupation: Machinery operators & drivers|FEMALES
X14301	F_Health_Occ_Lab	Females_Health_Occupation_Labourers	X35B	X35a	Occupation: Labourers|FEMALES
X14302	F_Health_Occ_IDNS	Females_Health_Occupation_Inadequately_described_Not_stated	X35B	X35a	Occupation: Inadequately described/ Not stated|FEMALES
X14303	F_Health_Total	Females_Health_Total	X35B	X35a	Total|FEMALES
X14304	F_Educat_Occ_Mng	Females_Education_Occupation_Managers	X35B	X35a	Occupation: Managers|FEMALES
X14305	F_Educat_Occ_Pro	Females_Education_Occupation_Professionals	X35B	X35a	Occupation: Professionals|FEMALES
X14306	F_Educat_Occ_TTW	Females_Education_Occupation_Technicians_and_trades_workers	X35B	X35a	Occupation: Technicians & trades workers|FEMALES
X14307	F_Educat_Occ_CPS	Females_Education_Occupation_Community_and_personal_service_workers	X35B	X35a	Occupation: Community & personal service workers|FEMALES
X14308	F_Educat_Occ_CA	Females_Education_Occupation_Clerical_and_administrative_workers	X35B	X35a	Occupation: Clerical & administrative workers|FEMALES
X14309	F_Educat_Occ_Sal	Females_Education_Occupation_Sales_workers	X35B	X35a	Occupation: Sales workers|FEMALES
X14310	F_Educat_Occ_MOD	Females_Education_Occupation_Machinery_operators_and_drivers	X35B	X35a	Occupation: Machinery operators & drivers|FEMALES
X14311	F_Educat_Occ_Lab	Females_Education_Occupation_Labourers	X35B	X35a	Occupation: Labourers|FEMALES
X14312	F_Educat_Occ_IDNS	Females_Education_Occupation_Inadequately_described_Not_stated	X35B	X35a	Occupation: Inadequately described/ Not stated|FEMALES
X14313	F_Educat_Total	Females_Education_Total	X35B	X35a	Total|FEMALES
X14314	F_ManagCom_Occ_Mng	Females_Management_and_Commerce_Occupation_Managers	X35B	X35a	Occupation: Managers|FEMALES
X14315	F_ManagCom_Occ_Pro	Females_Management_and_Commerce_Occupation_Professionals	X35B	X35a	Occupation: Professionals|FEMALES
X14316	F_ManagCom_Occ_TTW	Females_Management_and_Commerce_Occupation_Technicians_and_trades_workers	X35B	X35a	Occupation: Technicians & trades workers|FEMALES
X14317	F_ManagCom_Occ_CPS	Females_Management_and_Commerce_Occupation_Community_and_personal_service_workers	X35B	X35a	Occupation: Community & personal service workers|FEMALES
X14318	F_ManagCom_Occ_CA	Females_Management_and_Commerce_Occupation_Clerical_and_administrative_workers	X35B	X35a	Occupation: Clerical & administrative workers|FEMALES
X14319	F_ManagCom_Occ_Sal	Females_Management_and_Commerce_Occupation_Sales_workers	X35B	X35a	Occupation: Sales workers|FEMALES
X14320	F_ManagCom_Occ_MOD	Females_Management_and_Commerce_Occupation_Machinery_operators_and_drivers	X35B	X35a	Occupation: Machinery operators & drivers|FEMALES
X14321	F_ManagCom_Occ_Lab	Females_Management_and_Commerce_Occupation_Labourers	X35B	X35a	Occupation: Labourers|FEMALES
X14322	F_ManagCom_Occ_IDNS	Females_Management_and_Commerce_Occupation_Inadequately_described_Not_stated	X35B	X35a	Occupation: Inadequately described/ Not stated|FEMALES
X14323	F_ManagCom_Total	Females_Management_and_Commerce_Total	X35B	X35a	Total|FEMALES
X14324	F_SocietCultu_Occ_Mng	Females_Society_and_Culture_Occupation_Managers	X35B	X35a	Occupation: Managers|FEMALES
X14325	F_SocietCultu_Occ_Pro	Females_Society_and_Culture_Occupation_Professionals	X35B	X35a	Occupation: Professionals|FEMALES
X14326	F_SocietCultu_Occ_TTW	Females_Society_and_Culture_Occupation_Technicians_and_trades_workers	X35B	X35a	Occupation: Technicians & trades workers|FEMALES
X14327	F_SocietCultu_Occ_CPS	Females_Society_and_Culture_Occupation_Community_and_personal_service_workers	X35B	X35a	Occupation: Community & personal service workers|FEMALES
X14328	F_SocietCultu_Occ_CA	Females_Society_and_Culture_Occupation_Clerical_and_administrative_workers	X35B	X35a	Occupation: Clerical & administrative workers|FEMALES
X14329	F_SocietCultu_Occ_Sal	Females_Society_and_Culture_Occupation_Sales_workers	X35B	X35a	Occupation: Sales workers|FEMALES
X14330	F_SocietCultu_Occ_MOD	Females_Society_and_Culture_Occupation_Machinery_operators_and_drivers	X35B	X35a	Occupation: Machinery operators & drivers|FEMALES
X14331	F_SocietCultu_Occ_Lab	Females_Society_and_Culture_Occupation_Labourers	X35B	X35a	Occupation: Labourers|FEMALES
X14332	F_SocietCultu_Occ_IDNS	Females_Society_and_Culture_Occupation_Inadequately_described_Not_stated	X35B	X35a	Occupation: Inadequately described/ Not stated|FEMALES
X14333	F_SocietCultu_Total	Females_Society_and_Culture_Total	X35B	X35a	Total|FEMALES
X14334	F_CreatArt_Occ_Mng	Females_Creative_Arts_Occupation_Managers	X35B	X35a	Occupation: Managers|FEMALES
X14335	F_CreatArt_Occ_Pro	Females_Creative_Arts_Occupation_Professionals	X35B	X35a	Occupation: Professionals|FEMALES
X14336	F_CreatArt_Occ_TTW	Females_Creative_Arts_Occupation_Technicians_and_trades_workers	X35B	X35a	Occupation: Technicians & trades workers|FEMALES
X14337	F_CreatArt_Occ_CPS	Females_Creative_Arts_Occupation_Community_and_personal_service_workers	X35B	X35a	Occupation: Community & personal service workers|FEMALES
X14338	F_CreatArt_Occ_CA	Females_Creative_Arts_Occupation_Clerical_and_administrative_workers	X35B	X35a	Occupation: Clerical & administrative workers|FEMALES
X14339	F_CreatArt_Occ_Sal	Females_Creative_Arts_Occupation_Sales_workers	X35B	X35a	Occupation: Sales workers|FEMALES
X14340	F_CreatArt_Occ_MOD	Females_Creative_Arts_Occupation_Machinery_operators_and_drivers	X35B	X35a	Occupation: Machinery operators & drivers|FEMALES
X14341	F_CreatArt_Occ_Lab	Females_Creative_Arts_Occupation_Labourers	X35B	X35a	Occupation: Labourers|FEMALES
X14342	F_CreatArt_Occ_IDNS	Females_Creative_Arts_Occupation_Inadequately_described_Not_stated	X35B	X35a	Occupation: Inadequately described/ Not stated|FEMALES
X14343	F_CreatArt_Total	Females_Creative_Arts_Total	X35B	X35a	Total|FEMALES
X14344	F_FoodHospPersServ_Occ_Mng	Females_Food_Hospitality_and_Personal_Services_Occupation_Managers	X35B	X35a	Occupation: Managers|FEMALES
X14345	F_FoodHospPersServ_Occ_Pro	Females_Food_Hospitality_and_Personal_Services_Occupation_Professionals	X35B	X35a	Occupation: Professionals|FEMALES
X14346	F_FoodHospPersServ_Occ_TTW	Females_Food_Hospitality_and_Personal_Services_Occupation_Technicians_and_trades_workers	X35B	X35a	Occupation: Technicians & trades workers|FEMALES
X14347	F_FoodHospPersServ_Occ_CPS	Females_Food_Hospitality_and_Personal_Services_Occupation_Community_and_personal_service_workers	X35B	X35a	Occupation: Community & personal service workers|FEMALES
X14348	F_FoodHospPersServ_Occ_CA	Females_Food_Hospitality_and_Personal_Services_Occupation_Clerical_and_administrative_workers	X35B	X35a	Occupation: Clerical & administrative workers|FEMALES
X14349	F_FoodHospPersServ_Occ_Sal	Females_Food_Hospitality_and_Personal_Services_Occupation_Sales_workers	X35B	X35a	Occupation: Sales workers|FEMALES
X14350	F_FoodHospPersServ_Occ_MOD	Females_Food_Hospitality_and_Personal_Services_Occupation_Machinery_operators_and_drivers	X35B	X35a	Occupation: Machinery operators & drivers|FEMALES
